sample,Hash,nReads
CI_Eg_0_Jul_B_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,2
CI_Al_10_Jul_C_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,20
CI_Al_3_Jul_A_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,22
CI_Al_10_Jul_B_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,15
CI_Al_3_Jul_B_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,20
CI_Al_10_Jul_A_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,22
CI_Ac_10_Jul_C_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,7
CI_Eg_0_Jul_A_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,6
CI_Al_6_Jul_C_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,13
CI_Al_3_Jul_C_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,14
CI_Ac_15_Jul_C_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,2
CI_Al_1_Jul_A_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,12
CI_Al_6_Jul_B_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,20
CI_Al_1_Jul_C_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,10
CI_Al_6_Jul_A_r1,c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,5
PG_Al_10_Jul_B_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,21
PG_Ac_10_Jul_C_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,13
PG_Al_6_Jul_C_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,13
PG_Al_1_Jul_C_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,17
PG_Al_10_Jul_C_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,42
PG_Al_15_Jul_B_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,51
PG_Al_15_Jul_C_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,57
PG_Al_15_Jul_A_r1,927faea215f7c17d87f1875ee71aacf5e19f4930,71
PG_Al_3_Jul_A_r1,f8fda215ad9a95becb0f620f66e7fce4d8b01cbc,117
PG_Ac_10_Jul_B_r1,c3ffab46c47658c5f11f129344c416384dfffb68,78
PG_Al_15_Jul_C_r1,c3ffab46c47658c5f11f129344c416384dfffb68,91
PG_Al_10_Jul_A_r1,c3ffab46c47658c5f11f129344c416384dfffb68,24
CI_Ac_15_Jul_A_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,7
CI_Ac_1_Jul_A_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,21
CI_Ac_1_Jul_C_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,9
CI_Ac_3_Jul_A_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,50
CI_Ac_6_Jul_A_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,63
CI_Ac_15_Jul_C_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,13
CI_Ac_6_Jul_B_r1,1f4192ad5bcbf65cd0ec402bdc0a1610ad7c13aa,12
CI_Ac_15_Jul_A_r1,ff39e426a1a721611ca79a0a58f80062f2dd9160,10
PG_Al_15_Jul_B_r1,ff39e426a1a721611ca79a0a58f80062f2dd9160,36
CI_Eg_0_Jul_A_r1,ff39e426a1a721611ca79a0a58f80062f2dd9160,17
CI_Ac_10_Jul_B_r1,ff39e426a1a721611ca79a0a58f80062f2dd9160,130
PG_Eg_0_Jul_B_r1,d332f032c1c53978653c63821b114bb41d21cc26,197
PG_Ac_10_Jul_B_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,2
PG_Ac_10_Jul_A_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,3
PG_Al_6_Jul_C_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,2
PG_Eg_0_Jul_B_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,28
PG_Al_1_Jul_C_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,14
PG_Eg_0_Jul_A_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,12
PG_Ac_3_Jul_C_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,93
PG_Al_15_Jul_A_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,7
PG_Ba_50_Jul_A_r1,a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,4
CI_Ac_3_Jul_C_r1,b3a7f8d7274fbe1d2da20b071d1d6120f547cbfc,127
CI_Ac_6_Jul_A_r1,b3a7f8d7274fbe1d2da20b071d1d6120f547cbfc,37
CI_Ac_10_Jul_A_r1,1e579de6afc9bc6b28db5f1911f47b03257abf19,25
PG_Al_15_Jul_B_r1,1e579de6afc9bc6b28db5f1911f47b03257abf19,113
PG_Al_15_Jul_C_r1,1e579de6afc9bc6b28db5f1911f47b03257abf19,46
PG_Al_15_Jul_A_r1,1e579de6afc9bc6b28db5f1911f47b03257abf19,18
PG_Ac_10_Jul_C_r1,afafeeae87189878be4897ec71bea2594558f819,28
PG_Ac_15_Jul_C_r1,afafeeae87189878be4897ec71bea2594558f819,3
PG_Al_15_Jul_A_r1,afafeeae87189878be4897ec71bea2594558f819,76
PG_Ac_6_Jul_A_r1,afafeeae87189878be4897ec71bea2594558f819,12
PG_Al_6_Jul_B_r1,afafeeae87189878be4897ec71bea2594558f819,61
PG_Ba_50_Jul_C_r1,72a210ea87cd54c7c65dc122b9412252c23eba10,190
CI_Al_6_Jul_C_r1,0d41374294ed9c753634c25bc2a92b8f63b30dcc,194
CI_Ac_1_Jul_B_r1,86e969b931aaed32f074024ae7c8caa9dada9258,203
PG_Al_1_Jul_A_r1,3f8414764b5342310065b1291c4691631a71fba4,197
CI_Ac_6_Jul_C_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,12
CI_Al_3_Jul_A_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,5
CI_Ac_1_Jul_A_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,8
CI_Ac_1_Jul_C_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,98
CI_Ba_50_Jul_B_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,2
PG_Al_15_Jul_A_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,8
CI_Ac_6_Jul_A_r1,d060d9c155476c3f7ae026168d3fd0e5f5c8f80f,10
PG_Ac_10_Jul_C_r1,9185889b6a6599af59effbeedd0de742ae7d46a8,81
PG_Ac_10_Jul_A_r1,9185889b6a6599af59effbeedd0de742ae7d46a8,5
PG_Ac_1_Jul_B_r1,9185889b6a6599af59effbeedd0de742ae7d46a8,41
PG_Ac_1_Jul_C_r1,9185889b6a6599af59effbeedd0de742ae7d46a8,40
CI_Al_3_Jul_A_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,29
CI_Al_3_Jul_B_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,26
CI_Ba_50_Jul_B_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,12
CI_Ba_50_Jul_C_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,8
CI_Ba_50_Jul_A_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,10
CI_Al_6_Jul_C_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,29
PG_Ba_50_Jul_A_r1,abc78783f9d2352695f3da2b914e4b7a84acebbf,84
CI_Al_10_Jul_B_r1,195e7c9f49202a42ff72557f4ff0b773280c76c9,194
CI_Ac_3_Jul_C_r1,146eaa89fb750b3ffdb43a4ef0e1894fae78c09f,114
CI_Ac_3_Jul_B_r1,146eaa89fb750b3ffdb43a4ef0e1894fae78c09f,61
CI_Ac_3_Jul_C_r1,b4a8c8b1ab1e7e90146d74e056432cc93f976806,177
CI_Al_10_Jul_A_r1,83a13295914346c9b1a85c6ab431892a75b72d1d,74
CI_Al_3_Jul_C_r1,83a13295914346c9b1a85c6ab431892a75b72d1d,114
PG_Al_3_Jul_C_r1,7797b80e73c3321e21bb5fed6c6ae6c9288865c5,189
CI_Ac_6_Jul_C_r1,00f25d32858be50d99247bde867a6765d8268c89,9
CI_Ac_15_Jul_A_r1,00f25d32858be50d99247bde867a6765d8268c89,51
CI_Ac_15_Jul_B_r1,00f25d32858be50d99247bde867a6765d8268c89,105
CI_Ac_15_Jul_A_r1,3c45299a26adefdde79ef1d989f3500b73f5cce8,2
PG_Al_3_Jul_A_r1,3c45299a26adefdde79ef1d989f3500b73f5cce8,56
CI_Ac_1_Jul_B_r1,3c45299a26adefdde79ef1d989f3500b73f5cce8,2
PG_Al_3_Jul_C_r1,3c45299a26adefdde79ef1d989f3500b73f5cce8,115
PG_Al_6_Jul_B_r1,3c45299a26adefdde79ef1d989f3500b73f5cce8,5
PG_Ac_15_Jul_A_r1,c3b7793f45b62091eedfc30c173d42d6430d359b,10
PG_Al_15_Jul_B_r1,c3b7793f45b62091eedfc30c173d42d6430d359b,7
PG_Al_15_Jul_C_r1,c3b7793f45b62091eedfc30c173d42d6430d359b,145
CI_Ac_3_Jul_C_r1,4a29b7c63ce9d7936950c3092f8693f0861e0470,128
CI_Ac_6_Jul_A_r1,4a29b7c63ce9d7936950c3092f8693f0861e0470,48
PG_Eg_0_Jul_C_r1,437b7ff88792f63b05ad7d06d261c670c2f71f51,113
CI_Ac_15_Jul_B_r1,83f7c3244fb649ab8ea0b272959014d7f82162ad,178
CI_Ac_3_Jul_B_r1,be4cf177d404423f3a23880acc75b729296c34cc,63
CI_Al_6_Jul_B_r1,be4cf177d404423f3a23880acc75b729296c34cc,102
PG_Al_1_Jul_B_r1,59add4ca7f7ac2945086e1c2483fee0dfdfd6f34,191
PG_Al_10_Jul_B_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,36
PG_Ac_10_Jul_B_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,22
PG_Al_1_Jul_C_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,4
PG_Al_10_Jul_C_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,4
PG_Ac_15_Jul_C_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,4
PG_Ac_1_Jul_B_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,34
PG_Ac_6_Jul_B_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,3
PG_Ac_6_Jul_A_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,2
PG_Al_1_Jul_B_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,12
PG_Ac_1_Jul_C_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,35
PG_Ac_1_Jul_A_r1,671cd65ba02acdce23bb6ee62d608b0b3230305e,14
PG_Ac_10_Jul_C_r1,3af7d336acb2abbf0ec95a76f39341d0c727a1cc,205
PG_Eg_0_Jul_B_r1,7fdf1522b0fb9181aee9334616f97250deb3fc07,112
CI_Ac_3_Jul_C_r1,8f8d2771687cc82170666bc760b0693c31299353,189
PG_Ac_10_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,7
PG_Al_6_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,6
PG_Ac_6_Jul_C_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,27
PG_Ac_15_Jul_C_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,9
PG_Eg_0_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,38
PG_Al_15_Jul_B_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,30
PG_Ac_1_Jul_B_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,25
PG_Al_15_Jul_C_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,17
PG_Eg_0_Jul_C_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,4
PG_Al_15_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,20
PG_Ac_6_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,10
PG_Al_1_Jul_B_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,7
PG_Al_10_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,3
PG_Ac_1_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,9
PG_Al_1_Jul_A_r1,ce4b631f7197a9ae1a25a7669453176e10d5856a,4
PG_Al_10_Jul_C_r1,1b4204a86d2beee6411801c84d78b20ad43e1708,183
PG_Ba_50_Jul_A_r1,e0a50dfe037a9321cd6209f8bfb24e85b981e124,191
CI_Ac_6_Jul_C_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,68
CI_Ac_6_Jul_A_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,10
CI_Ac_1_Jul_B_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,55
CI_Ac_15_Jul_C_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,31
CI_Al_6_Jul_B_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,5
CI_Ac_6_Jul_B_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,7
CI_Al_6_Jul_A_r1,2fe544ce2239356dfc6877cf06fadbe9fe070e38,3
PG_Ac_10_Jul_A_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,6
PG_Al_6_Jul_A_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,25
PG_Ac_15_Jul_A_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,21
PG_Al_15_Jul_B_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,20
PG_Al_15_Jul_A_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,44
PG_Ac_6_Jul_A_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,37
PG_Al_1_Jul_B_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,45
PG_Ac_1_Jul_C_r1,00e781be779c8a2dae5a668f596ea43db3a9cedb,9
PG_Al_6_Jul_C_r1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,42
PG_Al_6_Jul_A_r1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,30
PG_Al_1_Jul_C_r1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,3
PG_Al_15_Jul_B_r1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,27
PG_Al_15_Jul_C_r1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,26
PG_Al_1_Jul_B_r1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,32
CI_Ac_15_Jul_A_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,19
CI_Ac_3_Jul_C_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,15
CI_Ac_1_Jul_C_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,52
CI_Ba_50_Jul_B_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,3
CI_Ac_10_Jul_C_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,11
CI_Ac_1_Jul_B_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,39
CI_Ac_3_Jul_B_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,15
CI_Ac_10_Jul_B_r1,ad0a77ebab1f12315123f0744065d6d35a4966ab,10
PG_Ac_15_Jul_A_r1,e64f574c4605dc812aceebd1d2a7d4607f42bd4d,49
PG_Al_10_Jul_C_r1,e64f574c4605dc812aceebd1d2a7d4607f42bd4d,130
PG_Al_3_Jul_C_r1,cb3ec40b88157a1b95342b7df2d73fc9144e78e7,223
PG_Ba_50_Jul_A_r1,afbd8f837ef5bbef482fd17db6385debb4cb1732,177
PG_Ac_10_Jul_B_r1,80ccc823f0d35ffebc1cbdfe264187fc114b5e85,190
PG_Al_6_Jul_A_r1,89c6b6cc6f049266991ed6918e6a538dd6911a4a,28
PG_Ac_15_Jul_A_r1,89c6b6cc6f049266991ed6918e6a538dd6911a4a,28
PG_Al_15_Jul_C_r1,89c6b6cc6f049266991ed6918e6a538dd6911a4a,82
CI_Ac_1_Jul_C_r1,d1930cc15014a0d00dd2367265209e5be3f9fd23,13
CI_Ac_15_Jul_C_r1,d1930cc15014a0d00dd2367265209e5be3f9fd23,204
PG_Ba_50_Jul_A_r1,830a6b06d74f1cc27c9ff59451d525b3ee87b3ea,176
CI_Al_1_Jul_C_r1,1665a7c97702ef7179bcb1e186705fe73e545b19,193
PG_Al_10_Jul_B_r1,a67e6e12eb3f3b86509f15407feb68237b2c5f83,42
PG_Al_10_Jul_C_r1,a67e6e12eb3f3b86509f15407feb68237b2c5f83,95
CI_Ba_50_Jul_C_r1,a67e6e12eb3f3b86509f15407feb68237b2c5f83,10
PG_Al_10_Jul_A_r1,a67e6e12eb3f3b86509f15407feb68237b2c5f83,16
PG_Eg_0_Jul_B_r1,27f117cc7a6361f0171f96e3c14808e6bbb3a95a,109
CI_Ac_6_Jul_C_r1,95eccc693ea2a50ec7d674d74fd1ce1677330434,17
CI_Ac_3_Jul_C_r1,95eccc693ea2a50ec7d674d74fd1ce1677330434,35
CI_Ac_3_Jul_A_r1,95eccc693ea2a50ec7d674d74fd1ce1677330434,18
CI_Ac_3_Jul_B_r1,95eccc693ea2a50ec7d674d74fd1ce1677330434,13
CI_Ac_15_Jul_C_r1,95eccc693ea2a50ec7d674d74fd1ce1677330434,20
CI_Ac_6_Jul_B_r1,95eccc693ea2a50ec7d674d74fd1ce1677330434,5
CI_Ac_6_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,19
CI_Eg_0_Jul_B_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,6
CI_Ac_10_Jul_A_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,18
CI_Ac_1_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,23
CI_Ac_10_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,5
CI_Ba_50_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,3
CI_Ba_50_Jul_A_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,21
CI_Al_3_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,10
CI_Al_1_Jul_A_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,11
CI_Eg_0_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,25
CI_Al_1_Jul_C_r1,01d2041cbf3923f1789e060cf5c8b6c0b40a4b06,21
CI_Al_1_Jul_B_r1,c84eb8839c5dfe77706080826b10de9144e2bb03,160
CI_Ac_15_Jul_A_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,6
CI_Ac_3_Jul_C_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,34
CI_Ac_10_Jul_A_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,6
CI_Ac_1_Jul_C_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,32
CI_Ac_10_Jul_C_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,7
CI_Ac_3_Jul_A_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,8
CI_Ac_6_Jul_A_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,7
CI_Ac_1_Jul_B_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,8
CI_Ac_3_Jul_B_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,42
CI_Ac_15_Jul_C_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,8
CI_Ac_6_Jul_B_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,9
CI_Ac_10_Jul_B_r1,da8e4bbf1a3cfeba328266aedc9a78236b179be4,4
CI_Ac_3_Jul_C_r1,af173684c45c00bedbb6cfdac084494050c4b315,149
CI_Ac_10_Jul_A_r1,af173684c45c00bedbb6cfdac084494050c4b315,70
CI_Ac_1_Jul_A_r1,e29aa670b437b0ccee6d7164dffcf7ed4bd706ff,171
PG_Al_15_Jul_B_r1,b188f67ecf243d8746a900aaa2991e413408f5f9,189
PG_Al_15_Jul_B_r1,b8cf73de52b450d0eae51e7b87e314cae85cecda,83
PG_Al_15_Jul_C_r1,b8cf73de52b450d0eae51e7b87e314cae85cecda,25
PG_Al_15_Jul_B_r1,ddebb84545b7488d257cc569b1c5a72c9ce45906,147
PG_Al_15_Jul_C_r1,ddebb84545b7488d257cc569b1c5a72c9ce45906,50
PG_Al_15_Jul_C_r1,c1621a5ba9ce62d2f2ac046eef07a37e06faf580,177
CI_Ac_15_Jul_B_r1,ba8e8ff6d6317a497888a1be4a3f18aa62b924d6,176
CI_Ac_6_Jul_C_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,46
CI_Ac_3_Jul_C_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,8
CI_Al_3_Jul_B_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,6
CI_Ba_50_Jul_B_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,4
CI_Ac_15_Jul_B_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,47
CI_Ac_3_Jul_B_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,21
CI_Ac_6_Jul_B_r1,a9c8c52ea7a8ddce5e3878c7d9b6340557bd9dcb,13
PG_Ac_10_Jul_A_r1,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,44
PG_Ba_50_Jul_A_r1,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,128
PG_Al_1_Jul_C_r1,12ad69bb0239da6cee39cfa102f9105767dc9263,107
CI_Ac_3_Jul_C_r1,2351c2c64453e0e020d7d77ca131066d6797e3b1,61
CI_Ac_10_Jul_A_r1,2351c2c64453e0e020d7d77ca131066d6797e3b1,105
CI_Ac_15_Jul_C_r1,2351c2c64453e0e020d7d77ca131066d6797e3b1,3
PG_Al_3_Jul_A_r1,9c74c0f6e4a5eb84b8b90e8c963432bae3c8aeed,107
CI_Ac_6_Jul_A_r1,26a163d30125793b21296916d374f676acf71416,193
PG_Ac_10_Jul_C_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,9
PG_Ac_10_Jul_A_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,11
PG_Ac_6_Jul_C_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,23
PG_Al_10_Jul_C_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,35
PG_Eg_0_Jul_A_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,12
PG_Ac_1_Jul_B_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,22
PG_Ba_50_Jul_B_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,5
PG_Al_15_Jul_C_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,14
PG_Eg_0_Jul_C_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,8
PG_Ac_6_Jul_B_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,29
PG_Ac_6_Jul_A_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,22
PG_Al_1_Jul_B_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,14
PG_Al_10_Jul_A_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,21
PG_Ac_1_Jul_A_r1,83d24c6e1f064119652527b9616d6ad9c472fa05,26
CI_Al_10_Jul_B_r1,03beaa966577795825d13e5797afd20b0a6d9198,59
CI_Ac_10_Jul_A_r1,03beaa966577795825d13e5797afd20b0a6d9198,23
CI_Ba_50_Jul_C_r1,03beaa966577795825d13e5797afd20b0a6d9198,14
CI_Ba_50_Jul_A_r1,03beaa966577795825d13e5797afd20b0a6d9198,11
CI_Al_6_Jul_C_r1,03beaa966577795825d13e5797afd20b0a6d9198,40
CI_Al_3_Jul_C_r1,03beaa966577795825d13e5797afd20b0a6d9198,2
CI_Al_6_Jul_B_r1,03beaa966577795825d13e5797afd20b0a6d9198,31
CI_Ac_1_Jul_A_r1,a36830cb79b4c5334f703c007934845339798cee,178
CI_Al_3_Jul_B_r1,433f1af44603d12596cb3c6f0ef504ea0fde6884,39
CI_Ac_1_Jul_C_r1,433f1af44603d12596cb3c6f0ef504ea0fde6884,155
PG_Ac_3_Jul_A_r1,f456281dbc9966784530750fc47766efed6e8607,106
CI_Ac_15_Jul_B_r1,985e8689d70e8497c40dc269be92c182cf704489,173
PG_Al_15_Jul_B_r1,f8acf976c9439fb56f10ccf667889f6aacff9f78,165
PG_Ac_3_Jul_B_r1,e230af0dfe4775686f2d21ca2b95f73fa24d534f,105
PG_Eg_0_Jul_C_r1,391f0d51f46dc881c84c64d962ce79da85e9554c,105
PG_Al_6_Jul_B_r1,55d76a3246a77c899d80ed77115fba42778762fa,185
PG_Al_3_Jul_A_r1,0d10c24edcc8e59406c3d1ff667cf22170131da0,104
PG_Al_15_Jul_B_r1,3c77deaebf0131afaf15ea2a9f8ff72c358e064b,161
CI_Ac_6_Jul_A_r1,cfae1fb113a97a7a424938dbea17bd5dfc25a1f0,179
CI_Ac_6_Jul_C_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,7
CI_Ac_3_Jul_C_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,74
CI_Ac_10_Jul_A_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,17
CI_Ac_1_Jul_A_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,4
CI_Ac_1_Jul_C_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,3
CI_Ac_10_Jul_C_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,38
CI_Ac_3_Jul_A_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,2
CI_Ac_15_Jul_C_r1,6a8f3f08bea3030bb7aafacbf0439e696cb1ddab,74
PG_Eg_0_Jul_B_r1,77ffacc34eb2756d49fd75ab8b0a2410aa201950,103
NA_NA_NA_NA_B_r1,be29e307e90aad250ef57983bb61089cfa2376ec,172
PG_Al_15_Jul_C_r1,3ac46cca34cd8c0a2693479fd70e10cae10a2d42,159
CI_Ac_3_Jul_B_r1,8bcd907e3c13e724bf2d9f2050d048a0c5803d42,103
CI_Ac_6_Jul_C_r1,34577adbb217cbb9887d0817353084776b9c5441,54
CI_Ac_15_Jul_B_r1,34577adbb217cbb9887d0817353084776b9c5441,24
CI_Ac_1_Jul_B_r1,34577adbb217cbb9887d0817353084776b9c5441,11
CI_Ac_15_Jul_C_r1,34577adbb217cbb9887d0817353084776b9c5441,29
CI_Eg_0_Jul_C_r1,34577adbb217cbb9887d0817353084776b9c5441,3
CI_Al_6_Jul_B_r1,34577adbb217cbb9887d0817353084776b9c5441,9
CI_Ac_6_Jul_C_r1,e4b2266539528e509c7a66a73a6fbf396c340d43,5
CI_Ac_15_Jul_A_r1,e4b2266539528e509c7a66a73a6fbf396c340d43,23
CI_Ac_3_Jul_C_r1,e4b2266539528e509c7a66a73a6fbf396c340d43,18
CI_Ac_10_Jul_A_r1,e4b2266539528e509c7a66a73a6fbf396c340d43,22
CI_Al_10_Jul_A_r1,e4b2266539528e509c7a66a73a6fbf396c340d43,3
CI_Ac_1_Jul_C_r1,e4b2266539528e509c7a66a73a6fbf396c340d43,6
