sample,Hash,nReads
PG_Ba_50_Jul_B_r2,d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,30
CI_Al_15_Jul_B_r2,d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,8
SK_Eg_0_Jul_B_r2,d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,26
PG_Ba_50_Jul_C_r2,d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,7
CI_Al_15_Jul_A_r2,d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,8
PG_Ba_50_Jul_A_r2,8721248078728a2daae560012ea71c6695975948,30
PG_Ba_50_Jul_B_r2,8721248078728a2daae560012ea71c6695975948,30
PG_Ba_50_Jul_C_r2,8721248078728a2daae560012ea71c6695975948,69
SK_Ba_50_Aug_B_r2,f7ebd27ed258b0516f0d745e6d2858d95216b306,14
SK_Ba_50_Aug_A_r2,f7ebd27ed258b0516f0d745e6d2858d95216b306,63
SK_Ba_50_Aug_C_r2,f7ebd27ed258b0516f0d745e6d2858d95216b306,92
CI_Al_15_Jul_B_r2,1bd80d649078b8fef0e30aee6e4a0f204948a00c,4
PG_Ba_50_Aug_A_r2,1bd80d649078b8fef0e30aee6e4a0f204948a00c,4
SK_Eg_0_Aug_C_r2,1bd80d649078b8fef0e30aee6e4a0f204948a00c,107
CI_Ba_50_May_A_r2,1bd80d649078b8fef0e30aee6e4a0f204948a00c,24
NR_Eg_0_Jul_A_r2,1bd80d649078b8fef0e30aee6e4a0f204948a00c,4
SK_Eg_0_May_A_r2,98812665a281efc2e53d1a6427cee386d4fbda08,134
NR_Eg_0_Aug_C_r2,0f422ea3b523db525521cd701686675348c3f2bb,76
PG_Ba_50_Aug_A_r2,9fcc8bd26700a6f530c635aa2d9e9b49d6732233,70
PG_Ba_50_Aug_B_r2,9fcc8bd26700a6f530c635aa2d9e9b49d6732233,48
CI_Ba_50_May_A_r2,e315fbf993d71296019b7fda649f272daee833d0,124
NR_Ba_50_Aug_B_r2,7dd2c3d245410a6a8b20b6402f8ffd2b06850f9d,119
NR_Ba_50_May_C_r2,abafaceb25426f21ea26ee3fb9b94325c9e88909,134
NR_Eg_0_Aug_A_r2,a6b0857a0e102bd7c8c5f3e0c1e1eeeaf5627ab0,75
PG_Eg_0_May_A_r2,49b942ad8b07bfd0823ec63e63429b35d33ea53a,33
PG_Ba_50_May_B_r2,49b942ad8b07bfd0823ec63e63429b35d33ea53a,100
NR_Ba_50_May_A_r2,1e8dca7c8ae7af0b9956b7946da6cdc7cbb7e050,115
NR_Ba_50_May_A_r2,5fe0ad5a8b61b8366324f8d1b022dcc2e25d8b1c,15
NR_Eg_0_May_B_r2,5fe0ad5a8b61b8366324f8d1b022dcc2e25d8b1c,80
NR_Ba_50_May_B_r2,5fe0ad5a8b61b8366324f8d1b022dcc2e25d8b1c,25
CI_Ba_50_Aug_C_r2,0d042c810bd57beaa49d3d33276bf5841d5d44dd,5
CI_Ba_50_Aug_A_r2,0d042c810bd57beaa49d3d33276bf5841d5d44dd,19
CI_Eg_0_Aug_A_r2,0d042c810bd57beaa49d3d33276bf5841d5d44dd,11
CI_Ba_50_Aug_B_r2,0d042c810bd57beaa49d3d33276bf5841d5d44dd,6
CI_Eg_0_Aug_B_r2,0d042c810bd57beaa49d3d33276bf5841d5d44dd,61
SK_Ba_50_May_B_r2,ca8f8b695530cf66706a922288a136c688ec2dd1,5
SK_Eg_0_May_A_r2,ca8f8b695530cf66706a922288a136c688ec2dd1,73
SK_Eg_0_May_B_r2,ca8f8b695530cf66706a922288a136c688ec2dd1,31
SK_Ba_50_Aug_A_r2,0708ad27c5214206c9cbad958d81e77c858473a9,75
NR_Ba_50_Aug_A_r2,9c0f0f1a22b6ef43e9aec704175d9d6a70614180,109
NR_Ba_50_Aug_B_r2,9c0f0f1a22b6ef43e9aec704175d9d6a70614180,19
NR_Eg_0_Aug_C_r2,efdeb376a11308f7d456eae652d7197b55c1cc7e,113
NR_Eg_0_May_A_r2,c82bca3754453ef725348a073bdaae890a2c166e,75
NR_Eg_0_Jul_A_r2,c82bca3754453ef725348a073bdaae890a2c166e,9
SK_Ba_50_Aug_C_r2,360226f39e35e21199fc93e21e137050e6286552,144
CI_Ba_50_May_C_r2,df3236690c3d6df47fac4046a645e452e2585686,5
PG_Eg_0_May_A_r2,df3236690c3d6df47fac4046a645e452e2585686,6
CI_Ba_50_May_B_r2,df3236690c3d6df47fac4046a645e452e2585686,20
CI_Eg_0_May_A_r2,df3236690c3d6df47fac4046a645e452e2585686,21
CI_Eg_0_May_C_r2,df3236690c3d6df47fac4046a645e452e2585686,18
CI_Eg_0_May_B_r2,df3236690c3d6df47fac4046a645e452e2585686,14
CI_Ba_50_May_A_r2,df3236690c3d6df47fac4046a645e452e2585686,45
SK_Eg_0_Aug_A_r2,6804d8b662aaacd543646dd5e0740b5ec82ebd2a,37
SK_Ba_50_Aug_A_r2,6804d8b662aaacd543646dd5e0740b5ec82ebd2a,25
SK_Eg_0_Aug_C_r2,6804d8b662aaacd543646dd5e0740b5ec82ebd2a,13
PG_Ba_50_Aug_C_r2,6804d8b662aaacd543646dd5e0740b5ec82ebd2a,13
SK_Eg_0_Aug_B_r2,6804d8b662aaacd543646dd5e0740b5ec82ebd2a,27
PG_Eg_0_Aug_A_r2,6804d8b662aaacd543646dd5e0740b5ec82ebd2a,18
PG_Eg_0_May_A_r2,c4768c31cee30402a0a3c4e888a50e0e9b01756d,5
PG_Ba_50_Jul_B_r2,c4768c31cee30402a0a3c4e888a50e0e9b01756d,7
PG_Eg_0_May_B_r2,c4768c31cee30402a0a3c4e888a50e0e9b01756d,34
CI_Ba_50_Aug_A_r2,c4768c31cee30402a0a3c4e888a50e0e9b01756d,48
CI_Ba_50_May_A_r2,c4768c31cee30402a0a3c4e888a50e0e9b01756d,4
CI_Ba_50_May_B_r2,41f48ffc22dbaa67e0355525b18b1457ca17c1e2,124
CI_Ba_50_May_B_r2,1fa11b4028390c158a057e15bccf9d8cfcd4728a,122
NA_NA_NA_NA_C_r2,314d99b8679e041aab41a5cf4c37b9b7dc8efe24,36
NA_NA_NA_NA_A_r2,314d99b8679e041aab41a5cf4c37b9b7dc8efe24,55
NR_Eg_0_May_B_r2,d89b3844b0e8cda0eacf4c2f5811d5e451154e83,109
NR_Ba_50_Aug_C_r2,779662b4096d66144fbcbe314eee82ea9c3c28d9,113
NR_Eg_0_May_C_r2,b308d2eecb3c1e8fd8079ad1771fd96787c4915c,147
PG_Eg_0_May_B_r2,8448a50a045bb230d3d4222a520bf396e867e097,100
NR_Eg_0_Jul_C_r2,f9bd67ff8b48cbc01775860d9f69f559ed606cfd,131
NR_Eg_0_Jul_C_r2,4f9d4dbfc33269a99e02df2cb5f03b325371a0a3,52
NR_Eg_0_Jul_B_r2,4f9d4dbfc33269a99e02df2cb5f03b325371a0a3,11
NR_Ba_50_Jul_C_r2,4f9d4dbfc33269a99e02df2cb5f03b325371a0a3,48
NR_Ba_50_Jul_B_r2,5f55d09e8f77b120f986af5cd09e7066e9249638,21
NR_Eg_0_Jul_B_r2,5f55d09e8f77b120f986af5cd09e7066e9249638,17
NR_Ba_50_Jul_A_r2,5f55d09e8f77b120f986af5cd09e7066e9249638,13
NR_Eg_0_May_A_r2,5f55d09e8f77b120f986af5cd09e7066e9249638,10
NR_Ba_50_Jul_C_r2,5f55d09e8f77b120f986af5cd09e7066e9249638,27
NR_Eg_0_Jul_A_r2,5f55d09e8f77b120f986af5cd09e7066e9249638,8
PG_Eg_0_May_A_r2,9ba725afcf858f4a7d22b37f0940234d1efff20d,120
NR_Ba_50_May_A_r2,5cd04fc0ac73cb2d785840d03f9b4797942086df,7
NR_Eg_0_May_C_r2,5cd04fc0ac73cb2d785840d03f9b4797942086df,23
NR_Eg_0_May_A_r2,5cd04fc0ac73cb2d785840d03f9b4797942086df,11
NR_Ba_50_May_B_r2,5cd04fc0ac73cb2d785840d03f9b4797942086df,41
NR_Ba_50_May_C_r2,5cd04fc0ac73cb2d785840d03f9b4797942086df,45
CI_Eg_0_Jul_C_r2,e6d86115e96c9b162bd6e8e8c313a98009808322,100
SK_Ba_50_Jul_A_r2,e6d86115e96c9b162bd6e8e8c313a98009808322,13
SK_Ba_50_Jul_B_r2,e6d86115e96c9b162bd6e8e8c313a98009808322,4
CI_Eg_0_Jul_C_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,12
SK_Eg_0_Jul_A_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,19
SK_Ba_50_May_B_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,8
CI_Eg_0_Jul_A_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,30
SK_Eg_0_May_A_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,11
SK_Eg_0_Jul_B_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,16
PG_Ba_50_May_C_r2,a317bd34a71d0d044789b4d0b6c5085c3dc0b835,4
NR_Eg_0_May_C_r2,2404227daffb5148f861c2aba1e2e2df17d72eb7,73
SK_Ba_50_Aug_B_r2,23fa8192075b20ea48c1d921da9bd88a225d85ee,39
SK_Ba_50_Aug_A_r2,23fa8192075b20ea48c1d921da9bd88a225d85ee,74
SK_Ba_50_May_B_r2,836877afad605b48a569d65e13e085048bfb3a9c,112
CI_Al_15_Jul_B_r2,836877afad605b48a569d65e13e085048bfb3a9c,23
NR_Eg_0_Aug_B_r2,3d5aa5ca0569fce82446ef6fdb421e4e7ded0d42,95
NR_Eg_0_Aug_C_r2,3d5aa5ca0569fce82446ef6fdb421e4e7ded0d42,39
SK_Eg_0_Jul_B_r2,a4a81a5fc0369e3aaeadefe9e42d2885242ff787,73
PG_Ba_50_Jul_C_r2,4b29315566726c23128b937a9b69d9b93b2fb0c6,73
CI_Ba_50_Aug_A_r2,a733b23809087ba5bd574995917a3a601ce51de2,73
PG_Ba_50_Aug_A_r2,3c984904be7f4d4b9a7e9a0b61ecad20297a0edd,73
NR_Ba_50_May_B_r2,0d9665a847388c28c996b185a251d9a530a2322b,109
SK_Eg_0_Aug_C_r2,9779bc4276fcbf1726023cb32483b8f59106dd2b,125
SK_Eg_0_May_B_r2,77bc78ecee19508952c0d94bb11cfb762280b49b,73
SK_Eg_0_May_C_r2,222f07ec67c990366535200b929c72fffd004e10,134
PG_Eg_0_May_A_r2,56d8f226443ecdb8abd4e28dfef2a496b76c8cd9,11
PG_Ba_50_May_B_r2,56d8f226443ecdb8abd4e28dfef2a496b76c8cd9,50
PG_Ba_50_May_C_r2,56d8f226443ecdb8abd4e28dfef2a496b76c8cd9,41
NR_Ba_50_May_A_r2,929c577f1696710b4f98e6faa3609a03b806657f,15
NR_Eg_0_May_B_r2,929c577f1696710b4f98e6faa3609a03b806657f,3
NR_Ba_50_May_B_r2,929c577f1696710b4f98e6faa3609a03b806657f,42
NR_Ba_50_May_C_r2,929c577f1696710b4f98e6faa3609a03b806657f,50
NR_Eg_0_May_B_r2,ce7f2744511f4d5f995a878acb8a47cbd3181832,72
NR_Eg_0_May_B_r2,6e5948499cbb903e6575dc68c5e90b9ccb9b3e3b,72
NR_Eg_0_May_B_r2,529303a35d8ced6159ff691089f85fd761afafe7,63
NR_Eg_0_May_C_r2,529303a35d8ced6159ff691089f85fd761afafe7,55
NR_Ba_50_Aug_C_r2,df32a3487d8f30ceeb94776bfb50475d3adc27f4,72
PG_Ba_50_May_B_r2,e39cff4dbbafc52273b3e3a366eebcfcb489a37a,72
CI_Eg_0_Aug_C_r2,4a8837308dc3a4dd1245213f56564a43a32316d0,72
CI_Eg_0_Jul_C_r2,c8f555d61401c5c2e485ed1eca124c424b04dcb6,126
CI_Eg_0_May_A_r2,722e3b578c08d27a912843275a6899f35a81300d,106
PG_Eg_0_Aug_C_r2,3a207f52af85a3d258f6f76378b6aed93e54c636,120
PG_Eg_0_Aug_C_r2,8df77a3180df2d631e021a0f75b2db1bdbd9909a,104
NR_Eg_0_Jul_B_r2,a5b153cd935ba861d04f73d724acd2a7140e3c30,72
PG_Ba_50_May_B_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,5
SK_Eg_0_Jul_A_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,5
CI_Eg_0_May_C_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,6
SK_Ba_50_Aug_A_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,34
CI_Al_15_Jul_A_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,8
PG_Eg_0_May_C_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,9
SK_Ba_50_Aug_C_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,5
PG_Eg_0_Aug_A_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,22
SK_Eg_0_Jul_C_r2,914862cfd38d95e5824c3301b841d4fbabf4fa07,6
SK_Ba_50_Aug_A_r2,3db64d9555a5461037307c2ce8496733496ed607,139
NR_Eg_0_Aug_B_r2,39f966899fb5c96c5852af7baecedd1b7d9f4a5e,72
CI_Al_15_Jul_B_r2,d02b4d209da0df8a46558de3713b9e6e11e7b1cc,108
CI_Al_15_Jul_B_r2,017c3eef95278dd424b15e0367877c334f60d571,72
CI_Ba_50_Aug_A_r2,a5d6612b5cb40c5e538cfe84265de0ac85fad5ce,9
CI_Eg_0_Aug_A_r2,a5d6612b5cb40c5e538cfe84265de0ac85fad5ce,5
CI_Ba_50_Aug_B_r2,a5d6612b5cb40c5e538cfe84265de0ac85fad5ce,48
CI_Eg_0_Aug_B_r2,a5d6612b5cb40c5e538cfe84265de0ac85fad5ce,23
NR_Eg_0_May_A_r2,75b0cb5b57d011c35c880bf9606b47da8a5ede8a,111
NR_Ba_50_May_B_r2,da8d457d931138cd4d476963ca4a7a6deae3e43e,116
SK_Eg_0_May_B_r2,1d9681c22acae01f0f4e05c069c03fb76d52fda6,123
SK_Ba_50_May_A_r2,977e92469f9d0f8c0251aeb8d6221dc7b35e341c,137
SK_Eg_0_Jul_C_r2,2225f47bb854616d6d72148f8652707ea3a5a5a7,72
NR_Eg_0_Jul_C_r2,e771ac99cb7d7db28051fea99df52e6aad7b5717,71
NR_Eg_0_Jul_C_r2,14767702a513dea91532cb806c92b2b3c4e28989,15
NR_Eg_0_Jul_B_r2,14767702a513dea91532cb806c92b2b3c4e28989,9
NR_Eg_0_Aug_B_r2,14767702a513dea91532cb806c92b2b3c4e28989,101
NR_Eg_0_Aug_A_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,8
NR_Ba_50_May_A_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,13
NR_Eg_0_May_B_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,9
PG_Ba_50_Jul_A_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,9
NR_Ba_50_Jul_A_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,6
PG_Ba_50_Jul_B_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,2
SK_Eg_0_Jul_B_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,3
PG_Ba_50_Jul_C_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,10
NR_Eg_0_May_A_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,21
NR_Ba_50_May_B_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,4
NR_Eg_0_Jul_A_r2,5e815f7402b7b0e770317641c7cc95eb6fe5122c,6
SK_Eg_0_Aug_A_r2,5a5cd3473a0f7425685f75292e9a7dfa8ddb7fba,64
SK_Eg_0_Aug_C_r2,5a5cd3473a0f7425685f75292e9a7dfa8ddb7fba,57
NR_Ba_50_Jul_B_r2,f0aa7f998114a8653bb6aba50b905406d084e074,39
CI_Al_15_Jul_C_r2,f0aa7f998114a8653bb6aba50b905406d084e074,68
CI_Al_15_Jul_A_r2,f0aa7f998114a8653bb6aba50b905406d084e074,18
PG_Eg_0_May_A_r2,0ba6a712f07530d25563e10400499455280e0779,22
CI_Ba_50_May_B_r2,0ba6a712f07530d25563e10400499455280e0779,21
PG_Eg_0_Aug_C_r2,0ba6a712f07530d25563e10400499455280e0779,11
PG_Eg_0_Aug_B_r2,0ba6a712f07530d25563e10400499455280e0779,4
PG_Eg_0_May_B_r2,0ba6a712f07530d25563e10400499455280e0779,26
PG_Ba_50_May_C_r2,0ba6a712f07530d25563e10400499455280e0779,12
PG_Eg_0_May_C_r2,0ba6a712f07530d25563e10400499455280e0779,16
NR_Ba_50_May_A_r2,b17ff0b25b5c345dd819258ba411e13f9a44d19c,114
NR_Ba_50_May_A_r2,d2a07e30ccb23305af246fe03734772e616cfe5d,57
NR_Eg_0_May_B_r2,d2a07e30ccb23305af246fe03734772e616cfe5d,7
NR_Ba_50_May_B_r2,d2a07e30ccb23305af246fe03734772e616cfe5d,11
NR_Eg_0_Jul_A_r2,d2a07e30ccb23305af246fe03734772e616cfe5d,3
NR_Ba_50_Aug_C_r2,3176ac84c86f7afe51ba4b3ecb88b8c8e3af1a5b,68
NR_Eg_0_Aug_C_r2,3176ac84c86f7afe51ba4b3ecb88b8c8e3af1a5b,32
NR_Ba_50_Jul_C_r2,3176ac84c86f7afe51ba4b3ecb88b8c8e3af1a5b,6
SK_Ba_50_May_B_r2,a52b2cc1ebaa0c4a84a63941722cbfb18f4c8812,121
PG_Eg_0_May_B_r2,d786b64e4903d7264b9e3dadf01a7db33248b8af,71
PG_Ba_50_May_C_r2,ac5daa1a87f75ffde93ab7bc187b43c3e0254c03,113
SK_Eg_0_May_C_r2,397ca8ed90a899ad8242f46a098ce28feb2f378d,71
NR_Eg_0_Aug_A_r2,6e67599900bdb3a4634e3c28233b2239a0b1b10e,101
NR_Eg_0_Aug_A_r2,7741c032c058627038c373e4dabaeed28171e260,12
NR_Ba_50_Aug_C_r2,7741c032c058627038c373e4dabaeed28171e260,16
NR_Eg_0_Aug_B_r2,7741c032c058627038c373e4dabaeed28171e260,34
NR_Ba_50_Aug_A_r2,7741c032c058627038c373e4dabaeed28171e260,10
NR_Eg_0_Aug_C_r2,7741c032c058627038c373e4dabaeed28171e260,33
NR_Ba_50_Aug_B_r2,7741c032c058627038c373e4dabaeed28171e260,8
NR_Ba_50_Jul_B_r2,79ba497d14c19d29cd243f9f78ba3e44cd3a1e58,56
SK_Ba_50_Aug_B_r2,79ba497d14c19d29cd243f9f78ba3e44cd3a1e58,45
CI_Al_15_Jul_A_r2,79ba497d14c19d29cd243f9f78ba3e44cd3a1e58,15
NR_Ba_50_Jul_B_r2,3ed2cfe533f5c31c730bbfbe676ec51841211ca8,7
CI_Al_15_Jul_C_r2,3ed2cfe533f5c31c730bbfbe676ec51841211ca8,7
NR_Ba_50_May_A_r2,3ed2cfe533f5c31c730bbfbe676ec51841211ca8,35
NR_Eg_0_May_C_r2,3ed2cfe533f5c31c730bbfbe676ec51841211ca8,66
PG_Ba_50_Jul_B_r2,3ed2cfe533f5c31c730bbfbe676ec51841211ca8,2
PG_Eg_0_May_A_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,17
NR_Ba_50_May_A_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,6
PG_Ba_50_May_B_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,28
CI_Ba_50_Aug_C_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,7
PG_Eg_0_May_B_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,13
PG_Ba_50_May_C_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,8
PG_Eg_0_May_C_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,13
PG_Ba_50_May_A_r2,5e9ccc156e453bb995f270ef1c38b17f6173425e,20
CI_Ba_50_May_B_r2,95df9e68ca13ba0301eab4e9dc9d09e32f2de597,121
CI_Ba_50_May_B_r2,b5fafc50cd42f182cc2e4a9ed28c54f2a30a70b7,113
NR_Eg_0_May_B_r2,ef760686464487f8e557541820cc208980502a9c,91
NR_Ba_50_May_C_r2,ef760686464487f8e557541820cc208980502a9c,16
SK_Eg_0_Jul_B_r2,8e8cb075f703fa139b618f012b6e7623a2c298da,109
CI_Ba_50_Aug_A_r2,6719667f0ad9b36a9818bbd9039391197d96cef4,70
CI_Ba_50_Aug_A_r2,8a6c0587b1350a83ac4590f8d03ff8128d9c7b57,70
SK_Eg_0_May_B_r2,c46060c5a0aa4a0275fd35ab0a7ad10f4d2d72fa,70
SK_Eg_0_Aug_B_r2,169db4484713924887c19eb119325f8d6ad750c1,108
NR_Ba_50_May_C_r2,e4f15817709e2d62dbfe52128f1c659d81f5c5ee,126
NR_Eg_0_Jul_C_r2,598d4a0addeac0b613beb5d096e4580eab6843d6,13
PG_Eg_0_Aug_C_r2,598d4a0addeac0b613beb5d096e4580eab6843d6,45
PG_Eg_0_Aug_A_r2,598d4a0addeac0b613beb5d096e4580eab6843d6,46
NR_Ba_50_May_A_r2,895b1076f77074a82830f57b72838d778ad23a1b,20
NR_Ba_50_May_B_r2,895b1076f77074a82830f57b72838d778ad23a1b,82
NR_Ba_50_May_C_r2,895b1076f77074a82830f57b72838d778ad23a1b,24
NR_Eg_0_May_B_r2,9faded4a6261227a5d976c975e7a5e21b72f3581,107
CI_Eg_0_May_A_r2,afafeeae87189878be4897ec71bea2594558f819,15
PG_Eg_0_May_B_r2,afafeeae87189878be4897ec71bea2594558f819,52
PG_Ba_50_May_A_r2,afafeeae87189878be4897ec71bea2594558f819,26
NR_Eg_0_Jul_B_r2,3712c835477e0f12524136b9a7ffa0c2344a95bc,69
CI_Ba_50_Aug_C_r2,edf03f2e5aba5dd7cfe4f1bff0a5b5aab4e415f6,69
CI_Ba_50_Aug_C_r2,b4732e765277156e0f8d55e9d384ea619406085d,124
NR_Eg_0_Jul_C_r2,1b8e805868bb5ee67af60dbd709a508de7319ab7,46
NR_Ba_50_Aug_A_r2,1b8e805868bb5ee67af60dbd709a508de7319ab7,108
PG_Eg_0_May_B_r2,809bc092af9bd695ad7fe1e1026fc4ef660b95b2,69
NR_Eg_0_Aug_C_r2,a485b9603dc152479190782ddf4423a5a3a4e981,94
NR_Ba_50_May_B_r2,72a74219d3d73e3868f47f54ddacd3ff57817dbc,121
NR_Ba_50_Aug_B_r2,f5f521922b0943bd48e30ca892b7d3e76b3b8f11,110
SK_Eg_0_May_C_r2,679c4173864478ce3e3384b10dde46650ba46cb6,102
NR_Eg_0_Jul_C_r2,280dd854e2b125bf27caa83effe7300d37eca672,38
NR_Eg_0_Jul_B_r2,280dd854e2b125bf27caa83effe7300d37eca672,13
NR_Ba_50_Jul_A_r2,280dd854e2b125bf27caa83effe7300d37eca672,61
NR_Eg_0_Aug_A_r2,38320b0c8cfb87394229012e78ac154082233402,97
CI_Eg_0_Jul_B_r2,f19adfe8bd5ef73b17b44cf88498fb399f8e23d5,104
NR_Ba_50_Jul_B_r2,e2a92d9ccfd44a7f237fe47ff2bbad8a97ec5fc9,108
CI_Al_15_Jul_C_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,6
PG_Ba_50_Jul_A_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,5
PG_Ba_50_Jul_B_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,6
SK_Ba_50_Aug_A_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,16
CI_Al_15_Jul_B_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,13
CI_Ba_50_Aug_A_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,48
CI_Ba_50_Aug_B_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,25
CI_Al_15_Jul_A_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,4
CI_Eg_0_Aug_B_r2,d40e19f66e76cc54b02ae688174877657d1bdd5e,28
PG_Eg_0_May_A_r2,1519cfe6798fde80b1cca5b751f70e401d03af1a,122
PG_Eg_0_May_A_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,17
PG_Ba_50_May_B_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,22
CI_Eg_0_May_C_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,4
PG_Eg_0_May_B_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,40
PG_Ba_50_May_C_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,11
PG_Eg_0_May_C_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,6
PG_Ba_50_May_A_r2,db122f5ad543c37c3a19d20c61f5100b0912899b,14
CI_Ba_50_May_B_r2,210db786d17f1722890818a90cd9e8a10b8a9ea8,109
CI_Ba_50_May_B_r2,092676e3254a1189dae593d838de1043e0d4afc4,124
NR_Ba_50_May_A_r2,0c989536b7abfead3efeb71da56a765dd1c858ac,108
NR_Eg_0_May_B_r2,58af036a1428800e3b5edb55fc7725e11fe619c3,68
NR_Eg_0_May_B_r2,5a27fabce65ebc8f7c96ad8f1f06d9fd01450292,68
CI_Eg_0_Aug_C_r2,3d91b1a8f15a1c936616c2a80be929ffb4de6118,19
CI_Ba_50_Aug_C_r2,3d91b1a8f15a1c936616c2a80be929ffb4de6118,17
CI_Ba_50_Aug_A_r2,3d91b1a8f15a1c936616c2a80be929ffb4de6118,5
CI_Ba_50_Aug_B_r2,3d91b1a8f15a1c936616c2a80be929ffb4de6118,76
NR_Eg_0_May_C_r2,56eee3357194f3387119cdc94035ef6ed2dc044b,133
NR_Ba_50_Jul_A_r2,2f010fa793c1c02ba53408dd6c393858784e44a8,59
CI_Al_15_Jul_A_r2,2f010fa793c1c02ba53408dd6c393858784e44a8,6
PG_Ba_50_Aug_A_r2,2f010fa793c1c02ba53408dd6c393858784e44a8,3
CI_Eg_0_Aug_A_r2,587bb93625146a437981df1dac3fa9da337d5d40,121
NR_Eg_0_Aug_C_r2,3b4c3014db02859287a99221c8010b77cd92c64f,127
NR_Eg_0_May_A_r2,94446829eeb8f7f9aa7d1156c9e0b3057203fac0,68
NR_Ba_50_May_B_r2,3c0ab9c606358fb05b420f1f80a721faf41cc78b,68
PG_Eg_0_May_A_r2,57e080c27ae916e4540e16fe217c808dee694a7e,4
SK_Eg_0_May_B_r2,57e080c27ae916e4540e16fe217c808dee694a7e,109
CI_Ba_50_May_A_r2,3f8e804175912904784bc7263b6ed61f80617837,68
PG_Eg_0_Aug_A_r2,79916968812e34828b1ae0e56d4de004bf9718d7,112
SK_Eg_0_May_C_r2,bdc8686b00bd311be17c47db3cf6748f76770cab,90
NR_Eg_0_Jul_C_r2,72d8c8b60609dfe23e7429240b85a7e4a4e2fafb,67
CI_Ba_50_May_C_r2,e91bdbc02733fae126b620db0d548ca510de6dfa,34
SK_Ba_50_Aug_A_r2,e91bdbc02733fae126b620db0d548ca510de6dfa,13
NR_Ba_50_Aug_B_r2,e91bdbc02733fae126b620db0d548ca510de6dfa,49
NR_Eg_0_Jul_A_r2,e91bdbc02733fae126b620db0d548ca510de6dfa,21
CI_Al_15_Jul_C_r2,78c89700a0d35deb2ec0d155ef8fb309a29c7984,17
PG_Ba_50_Jul_A_r2,78c89700a0d35deb2ec0d155ef8fb309a29c7984,28
PG_Eg_0_Aug_B_r2,78c89700a0d35deb2ec0d155ef8fb309a29c7984,38
PG_Ba_50_Jul_B_r2,78c89700a0d35deb2ec0d155ef8fb309a29c7984,6
PG_Ba_50_Jul_C_r2,78c89700a0d35deb2ec0d155ef8fb309a29c7984,19
CI_Al_15_Jul_A_r2,78c89700a0d35deb2ec0d155ef8fb309a29c7984,4
NA_NA_NA_NA_C_r2,07aef1bdae64ba399afe0a3304e9edec2673b8b5,67
NR_Eg_0_May_B_r2,bd707832dc2955a1155e10f26fd3a4aaef2b26ec,99
