sample,Hash,nReads
CI_Al_15_Aug_B_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,14
CI_Al_1_May_B_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,5
PG_Al_3_May_B_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,186
CI_Al_3_May_C_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,192
PG_Al_1_May_A_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,11
CI_Al_6_May_A_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,3
PG_Al_10_May_C_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,14
CI_Al_3_Aug_C_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,92
CI_Al_1_May_A_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,3
PG_Al_10_May_A_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,11
CI_Al_15_Aug_C_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,136
PG_Al_10_May_B_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,27
CI_Al_3_Aug_B_r3,168995cb81e073e5a0f93adc4fe57b442efa9d67,35
CI_Al_3_May_B_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,137
PG_Al_3_Aug_C_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,51
PG_Al_6_May_B_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,362
CI_Al_6_May_A_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,22
CI_Al_1_May_C_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,14
CI_Al_1_May_A_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,4
PG_Al_15_May_B_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,93
PG_Al_10_May_B_r3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,51
CI_Al_6_Aug_A_r3,b5cd53a6a9e3c4d037fb556470d1cf462f43dc35,707
PG_Al_1_Aug_C_r3,74aa0929876515f51b4ec8c839ff27325adeaa40,35
PG_Al_3_Aug_B_r3,74aa0929876515f51b4ec8c839ff27325adeaa40,454
PG_Al_3_Aug_C_r3,74aa0929876515f51b4ec8c839ff27325adeaa40,104
PG_Al_3_Aug_A_r3,74aa0929876515f51b4ec8c839ff27325adeaa40,196
PG_Al_3_May_A_r3,89c6b6cc6f049266991ed6918e6a538dd6911a4a,692
PG_Al_10_Aug_C_r3,9d573997de25b6e7aa119808ba692f4834d4cfd3,723
CI_Al_3_May_C_r3,7fcc8c29a4315ec36ded2e6f5380c5215c0b834e,742
PG_Al_6_Aug_A_r3,e125badf202abffe3c35c66ab8d9bdfd6f46d14d,721
CI_Al_10_Aug_B_r3,29a2bece821c442abae8f17a5145789e440793e0,784
PG_Al_6_Aug_A_r3,7305dd218256a3df463d6f57e6a26e2d80203b52,410
PG_Al_15_Aug_B_r3,7305dd218256a3df463d6f57e6a26e2d80203b52,61
CI_Al_15_Aug_B_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,10
CI_Al_1_Aug_A_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,10
CI_Al_6_Aug_A_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,130
CI_Al_6_Aug_C_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,34
PG_Al_6_Aug_B_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,14
CI_Al_15_Aug_A_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,261
CI_Al_10_Aug_C_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,36
CI_Al_3_Aug_A_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,20
CI_Al_1_Aug_B_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,8
CI_Al_3_Aug_C_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,52
CI_Al_15_Aug_C_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,113
CI_Al_10_Aug_A_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,19
CI_Al_3_Aug_B_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,45
CI_Al_10_Aug_B_r3,5ab261a22cbf247c71a6e9401882a0c9e7a65245,9
CI_Al_6_Aug_A_r3,31bfe2efef90d8dbd221eff2afc064b7542a0361,694
PG_Al_1_Aug_A_r3,16fabf4d3d54635f9e4c07327a590b54c775af75,342
CI_Al_3_Aug_A_r3,16fabf4d3d54635f9e4c07327a590b54c775af75,278
CI_Al_1_May_C_r3,16fabf4d3d54635f9e4c07327a590b54c775af75,82
CI_Al_6_Aug_C_r3,a9566296467da9a5eef9167fa6c519324ea60315,739
CI_Al_6_May_C_r3,2435fa6fefda619984ea84455feed2b52eb761d7,740
CI_Al_1_Aug_A_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,12
CI_Al_6_Aug_A_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,118
CI_Al_6_Aug_C_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,69
CI_Al_10_Aug_C_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,47
CI_Al_3_Aug_A_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,50
CI_Al_1_Aug_B_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,40
CI_Al_1_Aug_C_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,31
CI_Al_6_Aug_B_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,9
CI_Al_3_Aug_C_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,32
CI_Al_15_Aug_C_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,95
CI_Al_10_Aug_A_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,59
CI_Al_3_Aug_B_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,28
CI_Al_10_Aug_B_r3,0f51efcb944dc5cc30f124e8ac9f649ce1803013,15
CI_Al_1_Aug_B_r3,ddfa02793a40f74e1ca463e64047edd950ebf87f,808
CI_Al_15_May_C_r3,f23fb4040b21c149b1880b5cd11643ce7e85261e,727
CI_Al_15_Aug_B_r3,8c6dead2ea1dde084f587437e437b505d89dc8f4,85
PG_Al_1_Aug_B_r3,8c6dead2ea1dde084f587437e437b505d89dc8f4,157
CI_Al_3_Aug_A_r3,8c6dead2ea1dde084f587437e437b505d89dc8f4,130
CI_Al_3_Aug_C_r3,8c6dead2ea1dde084f587437e437b505d89dc8f4,201
CI_Al_10_Aug_A_r3,8c6dead2ea1dde084f587437e437b505d89dc8f4,15
CI_Al_3_Aug_B_r3,8c6dead2ea1dde084f587437e437b505d89dc8f4,112
CI_Al_15_Aug_B_r3,2485c9849e3d6c918843b3318fcf0df1fca106e2,43
PG_Al_1_May_C_r3,2485c9849e3d6c918843b3318fcf0df1fca106e2,436
PG_Al_10_May_A_r3,2485c9849e3d6c918843b3318fcf0df1fca106e2,10
PG_Al_10_May_B_r3,2485c9849e3d6c918843b3318fcf0df1fca106e2,35
CI_Al_3_Aug_B_r3,2485c9849e3d6c918843b3318fcf0df1fca106e2,160
CI_Al_15_Aug_B_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,4
CI_Al_1_Aug_A_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,26
CI_Al_6_Aug_A_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,187
CI_Al_6_Aug_C_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,73
CI_Al_15_Aug_A_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,104
CI_Al_10_Aug_C_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,34
CI_Al_3_Aug_A_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,31
CI_Al_1_Aug_B_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,87
CI_Al_1_Aug_C_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,8
CI_Al_6_Aug_B_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,17
CI_Al_3_Aug_C_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,17
CI_Al_15_Aug_C_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,52
CI_Al_10_Aug_A_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,11
CI_Al_3_Aug_B_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,13
CI_Al_10_Aug_B_r3,77e4180dce0158c5b8168a8580e40ac4f5be54b8,4
CI_Al_3_Aug_C_r3,e0dc6d2fce2373bcecdfb76e21e668b525e54cde,755
CI_Al_10_Aug_C_r3,980f4e9f702841933327010f22414cfc2c6f7f5e,682
CI_Al_3_Aug_C_r3,980f4e9f702841933327010f22414cfc2c6f7f5e,4
PG_Al_15_May_C_r3,e21ef1edec8e41101bbd5f02d3608e084d6d451a,462
CI_Al_10_May_B_r3,e21ef1edec8e41101bbd5f02d3608e084d6d451a,229
CI_Al_1_May_A_r3,e21ef1edec8e41101bbd5f02d3608e084d6d451a,13
PG_Al_6_May_C_r3,fee761f5f9fb5d9fd457824dc811147085a23677,425
PG_Al_10_May_A_r3,fee761f5f9fb5d9fd457824dc811147085a23677,28
CI_Al_10_Aug_B_r3,fee761f5f9fb5d9fd457824dc811147085a23677,280
CI_Al_6_May_A_r3,abd673f2b999905b62a29964253e237a9cf8e6e4,411
CI_Al_6_May_C_r3,abd673f2b999905b62a29964253e237a9cf8e6e4,172
CI_Al_6_May_B_r3,abd673f2b999905b62a29964253e237a9cf8e6e4,129
PG_Al_6_Aug_C_r3,81cbbc76caba79a5d30964751b0f21449ce3896d,703
CI_Al_15_May_A_r3,89e7027446280e9508a5d7c1a89ed1b075d444e0,730
CI_Al_15_Aug_B_r3,bf1437a39cafa656c0d5677d2ca0f207024954c8,6
PG_Al_10_Aug_C_r3,bf1437a39cafa656c0d5677d2ca0f207024954c8,17
PG_Al_15_Aug_C_r3,bf1437a39cafa656c0d5677d2ca0f207024954c8,216
PG_Al_6_May_B_r3,bf1437a39cafa656c0d5677d2ca0f207024954c8,418
PG_Al_10_May_C_r3,bf1437a39cafa656c0d5677d2ca0f207024954c8,4
PG_Al_10_Aug_C_r3,214b586b9cb00823bd9e1fa88201aad9f65f6b75,697
CI_Al_15_May_A_r3,869ea965f107a76fa8669cce0853969b1cbd4033,729
PG_Al_6_Aug_A_r3,f31eb502e6b9df3746763c307df2ba95ae027255,700
CI_Al_10_May_B_r3,8f902bd8713b270b85fc03bc4ac1ec45c3f900f0,473
PG_Al_15_May_B_r3,8f902bd8713b270b85fc03bc4ac1ec45c3f900f0,259
CI_Al_1_Aug_B_r3,ce5de1c970213beedf1b5449b82bdfa76c19632d,647
CI_Al_6_Aug_B_r3,47cbdefd6194cd1c5fdf979c606a749650d2cf1d,339
PG_Al_3_May_C_r3,47cbdefd6194cd1c5fdf979c606a749650d2cf1d,357
PG_Al_10_Aug_A_r3,d35684488d2fa671cf87d84aede1e79ddf45273e,671
CI_Al_15_Aug_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,19
PG_Al_3_May_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,421
PG_Al_15_May_C_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,31
PG_Al_3_May_A_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,7
PG_Al_1_May_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,2
PG_Al_1_May_A_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,8
PG_Al_15_May_A_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,31
CI_Al_6_Aug_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,28
PG_Al_3_May_C_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,25
PG_Al_10_May_C_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,10
PG_Al_10_May_A_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,21
PG_Al_15_May_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,18
PG_Al_10_May_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,52
CI_Al_10_Aug_B_r3,e597de7314f75d69d37d1340b6e69d6e27de665f,7
CI_Al_3_May_B_r3,e50e6276cd22db84be813853ffc628fd9ad08598,706
PG_Al_3_May_B_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,17
PG_Al_15_May_C_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,91
CI_Al_3_May_C_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,3
CI_Al_10_May_B_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,9
CI_Al_10_May_C_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,5
PG_Al_1_May_B_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,16
PG_Al_1_May_C_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,10
CI_Al_6_Aug_B_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,104
PG_Al_3_May_C_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,121
CI_Al_15_May_A_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,135
CI_Al_15_May_B_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,154
CI_Al_3_Aug_B_r3,c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,24
PG_Al_1_May_C_r3,12953c44424b9ed7f5ee73cdf1f8a7dac68df11d,328
PG_Al_15_May_B_r3,12953c44424b9ed7f5ee73cdf1f8a7dac68df11d,66
PG_Al_10_May_B_r3,12953c44424b9ed7f5ee73cdf1f8a7dac68df11d,119
CI_Al_3_Aug_B_r3,12953c44424b9ed7f5ee73cdf1f8a7dac68df11d,178
PG_Al_10_May_B_r3,26c421a05dfd2edda53a79e21abf92dad8da2ef8,649
CI_Al_3_May_A_r3,a577350bdff71da0aa4f859a8fea328179b0c373,645
CI_Al_3_May_C_r3,62c8dace4b15e531519c5a06e5901b445f03bbbc,611
CI_Al_6_May_A_r3,62c8dace4b15e531519c5a06e5901b445f03bbbc,13
CI_Al_6_May_C_r3,62c8dace4b15e531519c5a06e5901b445f03bbbc,37
CI_Al_3_May_B_r3,dce856cfed39a66550cb4718f63d72533abab84c,647
PG_Al_6_Aug_B_r3,df5ece4aab79c0abb9eb1eae257c0f3996160ff8,692
CI_Al_6_Aug_A_r3,49cd5df444c3074e065e7df9774fe610592f135f,639
PG_Al_1_Aug_B_r3,418bccb4e2d7324407c34f0a5957e14bc3290ceb,759
PG_Al_1_May_B_r3,2adfe9ada80349303d22a26f29f8e115172155c7,226
PG_Al_1_May_A_r3,2adfe9ada80349303d22a26f29f8e115172155c7,407
PG_Al_15_May_A_r3,2adfe9ada80349303d22a26f29f8e115172155c7,14
PG_Al_6_May_A_r3,2adfe9ada80349303d22a26f29f8e115172155c7,40
CI_Al_15_Aug_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,53
PG_Al_3_May_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,182
CI_Al_6_Aug_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,31
PG_Al_6_May_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,19
PG_Al_3_May_A_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,45
CI_Al_10_May_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,15
CI_Al_10_May_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,16
PG_Al_1_May_A_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,30
PG_Al_1_May_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,30
CI_Al_6_May_A_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,22
CI_Al_1_May_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,5
PG_Al_10_May_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,44
CI_Al_6_May_C_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,21
PG_Al_15_Aug_A_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,2
CI_Al_1_May_A_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,3
PG_Al_10_May_A_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,21
PG_Al_15_May_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,9
CI_Al_6_May_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,4
PG_Al_10_May_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,68
CI_Al_10_Aug_B_r3,ce3f1212b15beb12edea489fe54bc71f88d14404,85
PG_Al_3_May_B_r3,0527fd50ec6b7ce78a1dda08c015241a4791fa9d,411
PG_Al_6_Aug_B_r3,40470c337a122eb2fdf0967d1115700c2531c6de,658
CI_Al_10_May_B_r3,fb28954208507a79e63eb2f3e2fbb9da6ace938e,679
PG_Al_1_Aug_C_r3,3d2c93922cea33a68ae72d51998e935770dc0191,453
NA_NA_NA_NA_B_r3,3d2c93922cea33a68ae72d51998e935770dc0191,271
CI_Al_15_Aug_B_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,26
PG_Al_3_May_A_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,21
PG_Al_1_May_B_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,8
PG_Al_1_May_A_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,474
PG_Al_1_May_C_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,23
PG_Al_15_May_A_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,9
PG_Al_6_May_A_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,34
PG_Al_10_May_C_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,20
CI_Al_3_Aug_B_r3,988d38a5042d6ac1b5a6a673998e37f21b13e6ca,19
CI_Al_1_May_B_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,48
PG_Al_15_May_C_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,94
PG_Al_1_May_A_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,66
PG_Al_1_May_C_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,156
CI_Al_6_May_A_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,7
CI_Al_1_May_A_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,64
PG_Al_10_May_A_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,19
CI_Al_3_Aug_B_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,97
CI_Al_10_May_A_r3,91e81219e104ba7c6eb207c560e1929b89d63fcb,153
CI_Al_15_May_C_r3,835f32aba4a6332989acb87c07768ce2a5e652f8,685
CI_Al_15_May_C_r3,b1196d9aa5a70f3135ff3dea933eda81a674677e,697
PG_Al_6_May_B_r3,4cab6fca0f10df4bcdd9a1eca97ad5de626714b3,748
CI_Al_1_May_C_r3,55d437f05ed44b0591315e7a579a80c2c92c98e1,130
CI_Al_1_May_A_r3,55d437f05ed44b0591315e7a579a80c2c92c98e1,535
CI_Al_10_May_A_r3,a0806a52e9bfe457c39848af06ac1b37bb883853,686
PG_Al_3_Aug_B_r3,c1c958f2a8eab68a85e1a3394fdb966d25fbced7,167
PG_Al_3_Aug_C_r3,c1c958f2a8eab68a85e1a3394fdb966d25fbced7,339
PG_Al_10_Aug_B_r3,c1c958f2a8eab68a85e1a3394fdb966d25fbced7,118
PG_Al_15_Aug_B_r3,c1c958f2a8eab68a85e1a3394fdb966d25fbced7,61
CI_Al_1_May_B_r3,7569c7744fea297054a0d76caa9010e6d3a6adb9,8
CI_Al_15_May_C_r3,7569c7744fea297054a0d76caa9010e6d3a6adb9,558
CI_Al_1_May_C_r3,7569c7744fea297054a0d76caa9010e6d3a6adb9,36
CI_Al_6_May_C_r3,7569c7744fea297054a0d76caa9010e6d3a6adb9,7
CI_Al_1_May_A_r3,7569c7744fea297054a0d76caa9010e6d3a6adb9,58
PG_Al_6_Aug_A_r3,36fdcae374237b25fc9ae748cdb7097eae813366,607
CI_Al_3_Aug_A_r3,65e92a8a3db41a1db8317fafb55e1bcb9ceefeeb,599
CI_Al_15_May_C_r3,db5ce90c665c1118e23c14abd0247bff4bed0b56,664
PG_Al_15_May_C_r3,2dbf910998920c0a10a26947792b5a71f054218d,51
PG_Al_3_May_A_r3,2dbf910998920c0a10a26947792b5a71f054218d,288
PG_Al_1_May_A_r3,2dbf910998920c0a10a26947792b5a71f054218d,94
PG_Al_1_May_C_r3,2dbf910998920c0a10a26947792b5a71f054218d,54
PG_Al_10_May_B_r3,2dbf910998920c0a10a26947792b5a71f054218d,52
CI_Al_3_Aug_B_r3,2dbf910998920c0a10a26947792b5a71f054218d,23
CI_Al_6_Aug_B_r3,d210236b4d53fd3ef2dab6465a13171ce26cc815,339
PG_Al_3_May_C_r3,d210236b4d53fd3ef2dab6465a13171ce26cc815,308
CI_Al_15_May_B_r3,e7c0278a399499fc6b8a28729aa07a632ee55056,686
CI_Al_6_Aug_A_r3,b96fcc7676174dcd6c80eecfa50d4d91d7984869,589
CI_Al_10_May_C_r3,b96fcc7676174dcd6c80eecfa50d4d91d7984869,33
CI_Al_10_Aug_C_r3,b96fcc7676174dcd6c80eecfa50d4d91d7984869,14
CI_Al_15_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,23
PG_Al_3_May_B_r3,0e38436814119cd7f59388509098ed672a973eac,19
PG_Al_15_May_C_r3,0e38436814119cd7f59388509098ed672a973eac,22
PG_Al_6_May_C_r3,0e38436814119cd7f59388509098ed672a973eac,79
PG_Al_3_May_A_r3,0e38436814119cd7f59388509098ed672a973eac,51
CI_Al_10_May_C_r3,0e38436814119cd7f59388509098ed672a973eac,12
PG_Al_1_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,55
PG_Al_1_May_A_r3,0e38436814119cd7f59388509098ed672a973eac,14
PG_Al_3_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,83
PG_Al_3_Aug_C_r3,0e38436814119cd7f59388509098ed672a973eac,5
PG_Al_1_May_C_r3,0e38436814119cd7f59388509098ed672a973eac,30
CI_Al_1_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,13
PG_Al_6_May_B_r3,0e38436814119cd7f59388509098ed672a973eac,24
NA_NA_NA_NA_B_r3,0e38436814119cd7f59388509098ed672a973eac,4
PG_Al_10_May_C_r3,0e38436814119cd7f59388509098ed672a973eac,6
PG_Al_15_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,4
CI_Al_6_May_C_r3,0e38436814119cd7f59388509098ed672a973eac,4
CI_Al_1_May_A_r3,0e38436814119cd7f59388509098ed672a973eac,7
PG_Al_3_Aug_A_r3,0e38436814119cd7f59388509098ed672a973eac,20
PG_Al_10_May_B_r3,0e38436814119cd7f59388509098ed672a973eac,11
CI_Al_3_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,24
CI_Al_10_Aug_B_r3,0e38436814119cd7f59388509098ed672a973eac,76
CI_Al_1_May_B_r3,1fb2efda91114f6826a96655f5a05ecb5f398723,288
CI_Al_1_May_C_r3,1fb2efda91114f6826a96655f5a05ecb5f398723,169
CI_Al_1_May_A_r3,1fb2efda91114f6826a96655f5a05ecb5f398723,160
CI_Al_15_Aug_B_r3,c39002794eee9223e6e56eeb4110e9d322f20886,63
PG_Al_3_May_B_r3,c39002794eee9223e6e56eeb4110e9d322f20886,373
PG_Al_15_May_C_r3,c39002794eee9223e6e56eeb4110e9d322f20886,105
PG_Al_1_May_A_r3,c39002794eee9223e6e56eeb4110e9d322f20886,7
PG_Al_6_May_B_r3,c39002794eee9223e6e56eeb4110e9d322f20886,51
PG_Al_10_May_C_r3,c39002794eee9223e6e56eeb4110e9d322f20886,61
PG_Al_10_May_A_r3,c39002794eee9223e6e56eeb4110e9d322f20886,5
PG_Al_15_May_B_r3,c39002794eee9223e6e56eeb4110e9d322f20886,23
PG_Al_3_May_B_r3,bcf1b6f6abbbf71ac282266e3321ea6ef8db3fb5,684
CI_Al_1_May_C_r3,cd48b2631335378353b667fabcdb211c49d9169d,709
CI_Al_15_May_C_r3,79e21fb17629247ddbdbb44aef37f2de22777f7d,683
CI_Al_15_May_C_r3,d3fad6a7196b663aad605d58f7a14efa92fdd761,695
PG_Al_3_May_A_r3,f9b42431afa33b186259e9c1c63971c8605377bb,767
CI_Al_6_Aug_A_r3,4ca96b2dfb0243609e87143e652157aab2bc0193,398
PG_Al_3_May_A_r3,4ca96b2dfb0243609e87143e652157aab2bc0193,258
CI_Al_6_Aug_C_r3,4a23329722678d0f9b19d2612e014d769d519830,656
PG_Al_15_Aug_B_r3,4a23329722678d0f9b19d2612e014d769d519830,29
CI_Al_15_Aug_B_r3,c0ab1b2be5074c250251fe1ece4e4ade1ef592ea,375
PG_Al_10_May_C_r3,c0ab1b2be5074c250251fe1ece4e4ade1ef592ea,290
CI_Al_1_Aug_A_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,6
CI_Al_6_Aug_A_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,139
CI_Al_6_Aug_C_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,53
CI_Al_15_Aug_A_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,17
CI_Al_10_Aug_C_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,18
CI_Al_3_Aug_A_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,32
PG_Al_3_Aug_B_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,16
PG_Al_3_Aug_C_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,15
CI_Al_1_Aug_B_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,189
CI_Al_1_Aug_C_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,23
CI_Al_3_Aug_C_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,83
PG_Al_10_May_B_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,3
CI_Al_3_Aug_B_r3,d40e19f66e76cc54b02ae688174877657d1bdd5e,15
PG_Al_3_May_B_r3,14b37e324503b3b11c21fefc7b94be4a503c0283,661
CI_Al_15_Aug_B_r3,73c4f89b3c5dbe349633c723bf19bf1805190fcb,81
PG_Al_10_May_A_r3,73c4f89b3c5dbe349633c723bf19bf1805190fcb,381
PG_Al_10_May_B_r3,73c4f89b3c5dbe349633c723bf19bf1805190fcb,264
PG_Al_1_Aug_A_r3,ea04995490980f55ece173074d43109100c4392b,656
CI_Al_1_May_B_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,18
PG_Al_1_Aug_A_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,14
PG_Al_6_May_C_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,81
PG_Al_3_May_A_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,235
CI_Al_10_May_B_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,65
PG_Al_1_May_A_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,22
PG_Al_15_May_A_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,27
CI_Al_1_May_C_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,16
PG_Al_10_May_A_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,29
PG_Al_10_May_B_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,76
CI_Al_10_Aug_B_r3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,91
