sample,Hash,nReads
NR_Ac_1_Jul_B_r4,1bd5db5feab226b5b0defb93a105e8b6041bb5c0,248
NR_Ac_10_Jul_C_r4,e5edee9947c43fcf5df9cbdbca2189469b382866,225
NR_Ac_6_Aug_A_r4,79a6a61ea101716dc7bcaa5727166ccdc89c463e,223
NR_Ac_1_Aug_C_r4,4a126e9ef1e6185a4f1f33a9536ba24a75db3803,137
SK_Al_10_Aug_C_r4,424d8b6c8ec6a16819c3a80ef8a5e1f9a9eafdd7,200
NR_Ac_6_Aug_A_r4,54767f14a483fa46c956adb3ba47213fd0b7b9e0,244
NR_Ac_1_Jul_B_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,3
NR_Ac_1_Jul_C_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,16
NR_Ac_10_Jul_C_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,145
NR_Ac_10_Jul_B_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,5
NR_Ac_3_Jul_C_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,18
NR_Ac_10_Jul_A_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,25
NR_Ac_1_Jul_A_r4,1a95bfda9deba89c5460031f9aa1abe74c949931,6
NR_Ac_6_Jul_B_r4,8b74ea17f3ecb6eac5452828eaf739a4de714456,172
NR_Ac_10_Jul_C_r4,8b74ea17f3ecb6eac5452828eaf739a4de714456,51
NR_Ac_10_Jul_B_r4,8b74ea17f3ecb6eac5452828eaf739a4de714456,2
SK_Al_15_Aug_A_r4,0295625c9985abc75623d9005629b13300f557bb,244
SK_Al_10_Aug_C_r4,d07dbfdfabc8aab9f660696ea4cdd351f1b970bd,204
NR_Ac_3_Jul_A_r4,12ccac9cdade5baa5538471171dab95970a24944,211
NR_Ac_6_Jul_B_r4,280dd854e2b125bf27caa83effe7300d37eca672,101
NR_Ac_10_Jul_C_r4,280dd854e2b125bf27caa83effe7300d37eca672,114
NR_Ac_10_Jul_C_r4,fffef8642834613ed0187bca3f891396d8f353c0,225
SK_Al_1_Aug_A_r4,1b198b6ea9119002bca8bf0d7691b91bc1afb0a5,221
SK_Al_10_Aug_C_r4,9b6ba8a8f015750e168082c066df9c173bca29f4,131
SK_Al_3_Aug_A_r4,7eedeb23cdb1b66cac30944da1888e2a78efd296,226
NR_Ac_15_Aug_C_r4,766bbeedf2bf202d73588765a7ad9c5e072e9eac,41
SK_Al_10_Aug_C_r4,766bbeedf2bf202d73588765a7ad9c5e072e9eac,175
NR_Ac_3_Jul_C_r4,9b5da07e794e823bccf67f0cea25cde61b6e7a83,128
NR_Ac_6_Aug_B_r4,0c2f1fba66288772e3dc851313664afc6af11c12,194
NR_Ac_6_Aug_A_r4,4f6901101f9a35634c6786e3a49527dea2dfcecc,126
SK_Al_10_Jul_C_r4,6adbfafa370dcf2f459c782816d809415921d144,116
SK_Al_10_Aug_A_r4,6adbfafa370dcf2f459c782816d809415921d144,7
NR_Ac_1_Jul_A_r4,7cb4367bd189c6a66694e90c16b8c12b20d3eea7,187
NR_Ac_6_Aug_A_r4,8981dbc15039cbc288eda468cf28404e00d679f5,122
SK_Al_10_Jul_A_r4,f2b9cd83d65d897e3aa156efbfc1255a12086bc7,204
NR_Ac_10_Aug_A_r4,0c5a57e740eb2525ce7f6ad98e537ec08c906b49,183
NR_Ac_3_Aug_C_r4,156848ff44a32104b43002bf14b4cb85d2748b9e,121
NR_Ac_3_Jul_C_r4,9fe6f28230a2fe14791a4ba553f94eaea89b04eb,225
NR_Ac_3_Aug_C_r4,6219d375dd31fabde0730f1352e872ae8e3d2f49,19
NR_Ac_10_Aug_B_r4,6219d375dd31fabde0730f1352e872ae8e3d2f49,191
NR_Ac_10_Aug_A_r4,cb74863904a6f587273baf59ed0ec2fb4817679b,119
SK_Al_1_Jul_C_r4,720073f2a5af10d2e7d123f729d78675809d3903,18
SK_Al_1_Jul_A_r4,720073f2a5af10d2e7d123f729d78675809d3903,8
SK_Al_10_Jul_C_r4,720073f2a5af10d2e7d123f729d78675809d3903,35
SK_Al_10_Jul_A_r4,720073f2a5af10d2e7d123f729d78675809d3903,48
NR_Ac_10_Aug_B_r4,720073f2a5af10d2e7d123f729d78675809d3903,64
SK_Al_15_Aug_B_r4,720073f2a5af10d2e7d123f729d78675809d3903,22
NR_Ac_15_Aug_C_r4,03eea62695046bcad698a947040077be47656f4f,119
NR_Ac_15_Aug_A_r4,03eea62695046bcad698a947040077be47656f4f,141
NR_Ac_15_Aug_C_r4,762c55085467c107892d6432a844d72f4c81e087,3
SK_Al_10_Aug_C_r4,762c55085467c107892d6432a844d72f4c81e087,91
NR_Ac_15_Aug_A_r4,762c55085467c107892d6432a844d72f4c81e087,78
NR_Ac_3_Aug_B_r4,4706ecf6dcc1950dd4415103c71942b460e7e372,189
NR_Ac_15_Aug_A_r4,a7d25617c0ef73d5e9d945718b10b80ba5f50c62,118
SK_Al_3_Aug_C_r4,4a613ff2ab348be8a432e704ab10f1120839e477,162
NR_Ac_6_Jul_B_r4,dd4028ca31fa2963a59653f78781dedbba4c147e,216
NR_Ac_6_Jul_B_r4,3948186e16adad23a6a8b0062ec92bf723d5e9d1,219
NR_Ac_3_Jul_A_r4,a14fb4e6de08dd5945922a2dd48934655474aa46,115
NR_Ac_10_Aug_B_r4,da48cd058d738f10b22a110e7e5e4c142a99a689,115
NR_Ac_10_Jul_C_r4,f78760fb80c4093a73d8507e2ce4d63bdc7f1f4f,114
NR_Ac_6_Aug_A_r4,8dfb96245f90f4498386e1567a3d1979f7cc1472,199
SK_Al_3_Aug_A_r4,e3dcde55d9cf1bbccd3ec894a9d310fc13664643,179
NR_Ac_10_Jul_C_r4,1dfdb74b6a20506ef546d75eda27233edf74a50b,182
NR_Ac_10_Jul_C_r4,8e883e9fc1d4c4912dbc6f3be9ccd44a3f0943b7,203
SK_Al_15_Aug_C_r4,daa333400d6a8caa0c2abae25eed754001e8331e,111
SK_Al_15_Aug_B_r4,fffede7a63725b3c60bcd65eaf085b2582c4e330,195
SK_Al_3_Aug_A_r4,9752fecc9a0aba500d1ecfc0262a02eb6af6cfb1,67
SK_Al_3_Aug_C_r4,9752fecc9a0aba500d1ecfc0262a02eb6af6cfb1,85
SK_Al_3_Aug_B_r4,9752fecc9a0aba500d1ecfc0262a02eb6af6cfb1,12
NR_Ac_3_Aug_A_r4,8b6208b9200f93dd186d0e4349fe334216ecd174,173
SK_Al_10_Aug_C_r4,153464c51e204e255224bd3042bf754d452b1473,36
SK_Al_3_Jul_C_r4,153464c51e204e255224bd3042bf754d452b1473,14
SK_Al_10_Aug_A_r4,153464c51e204e255224bd3042bf754d452b1473,118
NR_Ac_10_Aug_A_r4,b4942f08df6dff5087f147f9d89f4bda8aeb758d,183
NR_Ac_10_Aug_C_r4,00f6bd9656f70bd25fcaef0c2d5c6517a5ffad2f,194
NR_Ac_15_Aug_C_r4,709841fdbd2649db7209dd3fe218442af92cf7bc,33
SK_Al_10_Aug_C_r4,709841fdbd2649db7209dd3fe218442af92cf7bc,22
NR_Ac_15_Aug_A_r4,709841fdbd2649db7209dd3fe218442af92cf7bc,105
NR_Ac_6_Aug_B_r4,19ff76dc44fc872abc86ab446e637b082ede9e30,141
NR_Ac_6_Aug_A_r4,19ff76dc44fc872abc86ab446e637b082ede9e30,29
NR_Ac_3_Aug_C_r4,19ff76dc44fc872abc86ab446e637b082ede9e30,3
SK_Al_6_Jul_A_r4,237b10c5a4e852622e815af2fe3f7263bd1d59cb,15
NR_Ac_3_Aug_C_r4,237b10c5a4e852622e815af2fe3f7263bd1d59cb,35
NR_Ac_10_Aug_B_r4,237b10c5a4e852622e815af2fe3f7263bd1d59cb,22
SK_Al_10_Aug_A_r4,237b10c5a4e852622e815af2fe3f7263bd1d59cb,65
SK_Al_6_Aug_A_r4,489f8105e93f0c9f988b31fed35368d95eabc569,107
NR_Ac_6_Jul_B_r4,a760f3f29621dc967f9161e6b98e9b4253802d01,83
NR_Ac_10_Jul_C_r4,a760f3f29621dc967f9161e6b98e9b4253802d01,11
NR_Ac_1_Aug_C_r4,a760f3f29621dc967f9161e6b98e9b4253802d01,19
NR_Ac_3_Aug_C_r4,a760f3f29621dc967f9161e6b98e9b4253802d01,26
NR_Ac_10_Jul_A_r4,a760f3f29621dc967f9161e6b98e9b4253802d01,9
NR_Ac_1_Jul_A_r4,a760f3f29621dc967f9161e6b98e9b4253802d01,30
NR_Ac_6_Aug_B_r4,0c3d443b2e148dd26dd8767279a16d6135cc2194,105
SK_Al_3_Aug_C_r4,dfad40aced393b747a2100cebb714928167cc529,171
NR_Ac_1_Jul_B_r4,4c3e9df89305cc112b3f1481ff7df2868f7045e6,55
NR_Ac_1_Jul_A_r4,4c3e9df89305cc112b3f1481ff7df2868f7045e6,118
NR_Ac_10_Jul_C_r4,639e15fedb520667557d6e2ca6d2c4764a1c8bd5,3
NR_Ac_3_Aug_C_r4,639e15fedb520667557d6e2ca6d2c4764a1c8bd5,4
NR_Ac_6_Jul_A_r4,639e15fedb520667557d6e2ca6d2c4764a1c8bd5,160
SK_Al_15_Aug_A_r4,61fe02962e863ba38c912bfee97016fcf4f8bf19,176
NR_Ac_15_Aug_C_r4,2ea195841b28df1bcf7f5c6576ae33488f6d210b,187
SK_Al_10_Aug_C_r4,16a5702612b0fcf34adaa2a547539290a938c268,105
NR_Ac_3_Aug_A_r4,e98c42302ea3d783d692ed4c9ee6eda3790568ef,172
SK_Al_15_Aug_A_r4,893272f1ae99e2825202beebebc0abe6be01a186,171
SK_Al_10_Aug_C_r4,ca3704dce2d78f94bdfb30d96ed89a4cb501024b,169
NR_Ac_15_Aug_A_r4,bac31af577ef373dd03926dd7ff94cb89ba8b653,103
SK_Al_10_Aug_B_r4,522dcecf04116ae21005ce011f5171637c2fc675,180
NR_Ac_15_Aug_C_r4,c582e0907ef535984783cb3c32177704b4f8f1ad,102
NR_Ac_3_Aug_A_r4,fa9b4af576c89cdfe511c91a20cbbe25fd5a253b,162
SK_Al_10_Aug_C_r4,5cd0f4077afd4346ae13b27084e88abf64f7f17a,101
SK_Al_3_Aug_C_r4,5bdcdebc48a8cac1c5f5ef5be7b5b0db9fbfc269,113
SK_Al_1_Aug_C_r4,5bdcdebc48a8cac1c5f5ef5be7b5b0db9fbfc269,34
SK_Al_10_Aug_A_r4,5bdcdebc48a8cac1c5f5ef5be7b5b0db9fbfc269,4
NR_Ac_6_Aug_A_r4,b8ccf1e6e3c398a1df0e5cadefc8943cc23ab12c,84
NR_Ac_3_Jul_C_r4,b8ccf1e6e3c398a1df0e5cadefc8943cc23ab12c,98
NR_Ac_10_Aug_C_r4,ca83ddfff901df79c0865ad47f5d21d0af144f7a,183
SK_Al_10_Jul_A_r4,dfa0a42853c1d162ef67b4dc1b860eddc70f74b7,98
NR_Ac_1_Aug_B_r4,7509d7f383961b8970d27d4fe47ee37e22400933,186
NR_Ac_10_Aug_B_r4,81a0b02d95f1b3406d094effa81568e2780c7ef1,98
NR_Ac_15_Aug_A_r4,23b5d30aff4800cd4ddd8d752727d8d9cc6aebd3,98
SK_Al_10_Aug_C_r4,e024f6d671f9a5df78ec22b494f1ea0873a484ca,97
SK_Al_10_Aug_C_r4,6f3ec365de8c1592ce7eb42d8c1bf9fb3777a175,140
SK_Al_10_Aug_C_r4,6183bb6932c6e31aa6dde95ec707ed9ed4940c94,96
NR_Ac_15_Aug_A_r4,6183bb6932c6e31aa6dde95ec707ed9ed4940c94,54
SK_Al_10_Aug_C_r4,0462a2099532439a533971daa5ea805a5c953ad2,126
NR_Ac_15_Aug_A_r4,0462a2099532439a533971daa5ea805a5c953ad2,21
NR_Ac_15_Aug_A_r4,bd2c7ba56298e7667840c52c3194e0a80fc6d021,140
NR_Ac_10_Aug_A_r4,8c252b70669ed9343fd3b0da728263e9d2af626b,156
NR_Ac_10_Aug_A_r4,d90f29830aaee0e99b4f186948b05f1f512b6626,78
NR_Ac_1_Aug_B_r4,d90f29830aaee0e99b4f186948b05f1f512b6626,49
NR_Ac_10_Jul_B_r4,d90f29830aaee0e99b4f186948b05f1f512b6626,18
NR_Ac_6_Aug_B_r4,ab448b9bed4a68781b7f357c1eae63d08c4a7129,146
NR_Ac_10_Jul_C_r4,c57cd201d401b84e8f7f02559c80591914a7a3ff,160
NR_Ac_1_Jul_A_r4,c57cd201d401b84e8f7f02559c80591914a7a3ff,5
NR_Ac_3_Jul_A_r4,2796cce029056e35731010d7955bae7ba5a4bc72,44
NR_Ac_10_Jul_B_r4,2796cce029056e35731010d7955bae7ba5a4bc72,44
NR_Ac_10_Jul_A_r4,2796cce029056e35731010d7955bae7ba5a4bc72,10
NR_Ac_1_Jul_A_r4,2796cce029056e35731010d7955bae7ba5a4bc72,60
NR_Ac_1_Aug_B_r4,fb0ebe61eeb7d3e3e97c294b70b2db6304b3e265,171
SK_Al_6_Aug_A_r4,ba42824c9fbf3144e38a27c01202fb99fbe820f2,22
SK_Al_15_Aug_B_r4,ba42824c9fbf3144e38a27c01202fb99fbe820f2,110
NR_Ac_15_Aug_C_r4,a0e6aa5df3855c10681a595eec89dd5599373417,172
SK_Al_10_Jul_A_r4,682637fb742c039c2225819ebd09e1e54209e29e,94
NR_Ac_1_Jul_C_r4,89a320a774131a1e0fd52f7fa9fa7bacf8d82d13,154
NR_Ac_10_Jul_B_r4,b0df7ca7364a49d20b2f01ac908edd3bce22829b,140
NR_Ac_1_Jul_A_r4,b0df7ca7364a49d20b2f01ac908edd3bce22829b,4
NR_Ac_6_Jul_B_r4,d8568a0b5172b6401b60cec7cb8f55875baebb86,74
NR_Ac_1_Jul_B_r4,d8568a0b5172b6401b60cec7cb8f55875baebb86,13
NR_Ac_1_Jul_C_r4,d8568a0b5172b6401b60cec7cb8f55875baebb86,15
NR_Ac_6_Jul_C_r4,d8568a0b5172b6401b60cec7cb8f55875baebb86,13
NR_Ac_10_Jul_A_r4,d8568a0b5172b6401b60cec7cb8f55875baebb86,47
SK_Al_6_Aug_C_r4,16b6f531dbc0f5e648d921d07047af48885e47ad,33
SK_Al_10_Aug_B_r4,16b6f531dbc0f5e648d921d07047af48885e47ad,59
SK_Al_1_Aug_C_r4,16b6f531dbc0f5e648d921d07047af48885e47ad,35
SK_Al_10_Aug_A_r4,16b6f531dbc0f5e648d921d07047af48885e47ad,18
SK_Al_10_Jul_C_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,22
NR_Ac_3_Jul_B_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,20
NR_Ac_3_Aug_C_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,39
SK_Al_15_Jul_C_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,6
SK_Al_10_Jul_A_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,4
NR_Ac_10_Aug_B_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,12
SK_Al_3_Jul_C_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,23
SK_Al_10_Aug_A_r4,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,9
NR_Ac_10_Jul_C_r4,40397581a420e3ef4e6092cc79e4df5ba52e13e2,91
NR_Ac_3_Aug_B_r4,682fc5616896593ec3f5728c85d74deb9ab1be8f,133
NR_Ac_10_Jul_B_r4,682fc5616896593ec3f5728c85d74deb9ab1be8f,5
SK_Al_15_Aug_B_r4,682fc5616896593ec3f5728c85d74deb9ab1be8f,3
SK_Al_10_Aug_A_r4,682fc5616896593ec3f5728c85d74deb9ab1be8f,3
NR_Ac_1_Jul_C_r4,38ac201b5fd4fec77fb1d581d9fb4955c6110ca6,4
NR_Ac_10_Jul_C_r4,38ac201b5fd4fec77fb1d581d9fb4955c6110ca6,13
NR_Ac_3_Jul_B_r4,38ac201b5fd4fec77fb1d581d9fb4955c6110ca6,9
NR_Ac_10_Jul_B_r4,38ac201b5fd4fec77fb1d581d9fb4955c6110ca6,90
NR_Ac_1_Jul_A_r4,38ac201b5fd4fec77fb1d581d9fb4955c6110ca6,6
NR_Ac_1_Jul_A_r4,857c72f5334cc26e37929878cdb935dd84f70f2a,130
NR_Ac_1_Jul_A_r4,553280fb87c9cc4bf8f9573e1218664bf1f54790,89
SK_Al_1_Jul_C_r4,29a69200b82ebe89aa08a708c06f767acd778488,2
SK_Al_6_Jul_A_r4,29a69200b82ebe89aa08a708c06f767acd778488,6
SK_Al_6_Jul_C_r4,29a69200b82ebe89aa08a708c06f767acd778488,11
SK_Al_15_Jul_A_r4,29a69200b82ebe89aa08a708c06f767acd778488,12
NR_Ac_3_Aug_C_r4,29a69200b82ebe89aa08a708c06f767acd778488,36
SK_Al_15_Jul_C_r4,29a69200b82ebe89aa08a708c06f767acd778488,5
NR_Ac_10_Aug_B_r4,29a69200b82ebe89aa08a708c06f767acd778488,11
SK_Al_15_Aug_B_r4,29a69200b82ebe89aa08a708c06f767acd778488,7
SK_Al_3_Jul_C_r4,29a69200b82ebe89aa08a708c06f767acd778488,13
SK_Al_10_Aug_A_r4,29a69200b82ebe89aa08a708c06f767acd778488,28
NR_Ac_1_Jul_B_r4,f8cc939e969331c93d31ef139a62816b20d1e395,33
NR_Ac_1_Jul_C_r4,f8cc939e969331c93d31ef139a62816b20d1e395,12
NR_Ac_10_Jul_B_r4,f8cc939e969331c93d31ef139a62816b20d1e395,15
NR_Ac_10_Jul_A_r4,f8cc939e969331c93d31ef139a62816b20d1e395,6
NR_Ac_15_Jul_B_r4,f8cc939e969331c93d31ef139a62816b20d1e395,39
NR_Ac_15_Aug_C_r4,ee09f24afbd5c26b42d16a8cf5b07afc0e5adabb,143
NR_Ac_15_Jul_C_r4,3f52c845d8c9f8ee732d8b2fd9279c2229f07737,122
SK_Al_3_Jul_C_r4,91537252af4a2d3ef0a7492415945daddc80e0d9,88
NR_Ac_1_Jul_C_r4,f3aae650b00e3ea751005b1e0ec261e201e0074b,87
NR_Ac_10_Aug_C_r4,168995cb81e073e5a0f93adc4fe57b442efa9d67,137
NR_Ac_3_Aug_A_r4,8a8473d9f76fd502cb9ab181426132c986284164,118
SK_Al_10_Aug_A_r4,8a8473d9f76fd502cb9ab181426132c986284164,26
NR_Ac_1_Jul_B_r4,e9608e35528700b895cf6d09a0311a1dd490b917,30
SK_Al_15_Jul_A_r4,e9608e35528700b895cf6d09a0311a1dd490b917,7
NR_Ac_3_Jul_C_r4,e9608e35528700b895cf6d09a0311a1dd490b917,31
NR_Ac_10_Jul_A_r4,e9608e35528700b895cf6d09a0311a1dd490b917,66
NR_Ac_10_Jul_C_r4,832c090d84cc7ef7778f8a06392aba8c54e84834,159
NR_Ac_15_Aug_C_r4,f22212f346099a6e46254bf25a570ef2acc61432,137
SK_Al_10_Aug_C_r4,2b74b01dcc4dd9ebe7707edb473b58683a52a539,134
NR_Ac_10_Jul_C_r4,5dafc7595f531bf6ee571462f6454aec59a91fb5,144
NR_Ac_3_Jul_B_r4,5dafc7595f531bf6ee571462f6454aec59a91fb5,13
NR_Ac_10_Jul_A_r4,5dafc7595f531bf6ee571462f6454aec59a91fb5,6
NR_Ac_3_Aug_A_r4,16c0d75855c98db8cca5cce58419ee562d2e83e9,141
NR_Ac_10_Jul_A_r4,7ac7582c5e3784d2773921f803de494c5207de0f,123
NR_Ac_1_Aug_C_r4,b3bcde800d326e5a5c50a4ff0bae23e9c99f0e02,117
SK_Al_1_Aug_A_r4,6cd0a081a607004c190a80de50e58fa22f23605a,131
NR_Ac_15_Aug_C_r4,3043344750e6fff337abce11949fa2341122cebb,63
NR_Ac_15_Aug_A_r4,3043344750e6fff337abce11949fa2341122cebb,113
NR_Ac_15_Jul_C_r4,fc79e0554832282515dc567ab9d282e7c9017865,83
SK_Al_6_Aug_C_r4,6404f3fa9d01405dad113b2d23029c9c90bbc531,20
SK_Al_10_Aug_B_r4,6404f3fa9d01405dad113b2d23029c9c90bbc531,25
SK_Al_10_Aug_C_r4,6404f3fa9d01405dad113b2d23029c9c90bbc531,77
NR_Ac_15_Aug_C_r4,4001ac85c7929ed0a842d90a62a4b7c8b14ef4ce,141
SK_Al_10_Aug_C_r4,11cfe24fde3a3da08506cb297e39dc64295138e4,82
SK_Al_3_Aug_C_r4,d21137b6a1acb9f0513ec20b4fb777f3188c446c,104
SK_Al_15_Aug_A_r4,d21137b6a1acb9f0513ec20b4fb777f3188c446c,18
SK_Al_10_Aug_C_r4,d21137b6a1acb9f0513ec20b4fb777f3188c446c,5
SK_Al_10_Aug_A_r4,d21137b6a1acb9f0513ec20b4fb777f3188c446c,8
NR_Ac_10_Aug_A_r4,50996de58e6bbb6d64b171b5d576c10402df1812,80
SK_Al_15_Aug_C_r4,1c22ea8f147aef723fdd44b69e0ec480603a3073,9
NR_Ac_1_Jul_B_r4,1c22ea8f147aef723fdd44b69e0ec480603a3073,3
NR_Ac_10_Jul_C_r4,1c22ea8f147aef723fdd44b69e0ec480603a3073,75
NR_Ac_1_Aug_C_r4,1c22ea8f147aef723fdd44b69e0ec480603a3073,19
NR_Ac_10_Jul_B_r4,1c22ea8f147aef723fdd44b69e0ec480603a3073,14
NR_Ac_3_Jul_C_r4,1c22ea8f147aef723fdd44b69e0ec480603a3073,13
SK_Al_10_Jul_C_r4,736a72edd82d2fbbaf5802ee5f6025591a53d4d7,123
SK_Al_10_Jul_C_r4,fabf02ca9a8d42652f8af4e3dd9ed4769144e3ca,128
NR_Ac_1_Jul_B_r4,7cc3cba7a8df68f6f5df6b2a7c83a1cf0ceb4ed0,5
NR_Ac_6_Jul_C_r4,7cc3cba7a8df68f6f5df6b2a7c83a1cf0ceb4ed0,3
NR_Ac_10_Jul_B_r4,7cc3cba7a8df68f6f5df6b2a7c83a1cf0ceb4ed0,93
NR_Ac_3_Jul_C_r4,7cc3cba7a8df68f6f5df6b2a7c83a1cf0ceb4ed0,3
NR_Ac_1_Jul_A_r4,7cc3cba7a8df68f6f5df6b2a7c83a1cf0ceb4ed0,36
NR_Ac_10_Jul_C_r4,bc5419322ab84e003b8e442edcfaebaf67115854,80
NR_Ac_3_Aug_C_r4,cccf695db35ac9caeedd9e09360089c98e2630c4,18
SK_Al_10_Jul_A_r4,cccf695db35ac9caeedd9e09360089c98e2630c4,32
NR_Ac_10_Aug_B_r4,cccf695db35ac9caeedd9e09360089c98e2630c4,46
SK_Al_3_Jul_C_r4,cccf695db35ac9caeedd9e09360089c98e2630c4,30
SK_Al_10_Aug_A_r4,cccf695db35ac9caeedd9e09360089c98e2630c4,19
SK_Al_6_Aug_A_r4,f165a309183931a0986c59bf4cb8e001b86ab646,123
SK_Al_6_Jul_A_r4,7aac7e0c9ed379585a661a15a8e0653a6a118af1,4
SK_Al_10_Jul_C_r4,7aac7e0c9ed379585a661a15a8e0653a6a118af1,70
NR_Ac_3_Aug_C_r4,7aac7e0c9ed379585a661a15a8e0653a6a118af1,8
NR_Ac_10_Aug_B_r4,7aac7e0c9ed379585a661a15a8e0653a6a118af1,21
SK_Al_10_Aug_A_r4,7aac7e0c9ed379585a661a15a8e0653a6a118af1,6
NR_Ac_15_Aug_C_r4,d1adc47f5719c07ba5b4dfa6faac484b83e20e35,56
NR_Ac_15_Aug_A_r4,d1adc47f5719c07ba5b4dfa6faac484b83e20e35,70
NR_Ac_10_Jul_B_r4,ecd31dfc0d9d98233905578bafb6b929a6f6f4e2,78
NR_Ac_10_Aug_A_r4,5bf844a9b88881697c00d76b4546a8f9e7791702,118
SK_Al_3_Aug_C_r4,0b8ff0c1fa32b248eebeb30d112ea7a57afbd9f1,119
NR_Ac_10_Aug_A_r4,35a59da1af52751534f09ac26d1c3dd80ab68d79,112
NR_Ac_1_Aug_C_r4,995529b6e0c9f895e4cda8af1c56e973b820833c,76
NR_Ac_3_Jul_B_r4,33aa71c34f9f50d8b72e918b375fa572db884fce,135
NR_Ac_15_Aug_C_r4,ca4642472cc6e3d842d01e5a32d32e7f22dd3130,75
NR_Ac_10_Jul_B_r4,7ea38f2a325edecefba4942c2c49f178ab389502,75
SK_Al_10_Aug_A_r4,0b707b5e7216bf1f7a3f6a9707fe75882a51ab46,116
NR_Ac_10_Jul_C_r4,7a59b0ece7996c217aee96a551b8bb323f795d07,74
NR_Ac_15_Aug_C_r4,9a90bdba9b335bea9ac908480846b7e3a7b66666,74
NR_Ac_3_Aug_C_r4,c931183a5c51f34948847cf5f925b7d7a56b92fc,74
SK_Al_6_Jul_C_r4,a70bab44796e190d5b81ce48ee3d7b579add02c0,3
NR_Ac_3_Aug_C_r4,a70bab44796e190d5b81ce48ee3d7b579add02c0,14
NR_Ac_10_Aug_B_r4,a70bab44796e190d5b81ce48ee3d7b579add02c0,31
SK_Al_15_Aug_B_r4,a70bab44796e190d5b81ce48ee3d7b579add02c0,25
SK_Al_3_Jul_C_r4,a70bab44796e190d5b81ce48ee3d7b579add02c0,11
NR_Ac_3_Aug_A_r4,877610f49b4b11921b17d67123d5d3ecebd99d0e,117
SK_Al_3_Aug_B_r4,ed9f7d15cc4084e4656dedd2b43e3f8271099b9e,112
NR_Ac_1_Jul_B_r4,3e397079f8596a3ea555de69becf96955f64a96c,24
NR_Ac_3_Jul_B_r4,3e397079f8596a3ea555de69becf96955f64a96c,108
SK_Al_15_Aug_A_r4,f7bee5a709a22343f722f6ecaf5919723feb9822,123
NR_Ac_15_Aug_C_r4,7cd680a823fed97b82f4a7d2d592ac0ae26e41b0,10
SK_Al_10_Aug_C_r4,7cd680a823fed97b82f4a7d2d592ac0ae26e41b0,116
NR_Ac_15_Aug_A_r4,7cd680a823fed97b82f4a7d2d592ac0ae26e41b0,14
NR_Ac_1_Jul_A_r4,013db2778e26a6e8f242dd096c3076175ccfda18,73
NR_Ac_15_Aug_C_r4,34e707a9b59ccfea42187ad83fa62fa89401ef2e,147
NR_Ac_15_Aug_C_r4,7ce2b1f0eacb3851fb9b8f23a56bcf708e680120,134
NR_Ac_3_Jul_A_r4,272070fc59b209fed9db15669b0a43068660c037,14
NR_Ac_10_Jul_A_r4,272070fc59b209fed9db15669b0a43068660c037,59
NR_Ac_1_Jul_A_r4,272070fc59b209fed9db15669b0a43068660c037,3
SK_Al_3_Jul_C_r4,272070fc59b209fed9db15669b0a43068660c037,12
SK_Al_10_Jul_A_r4,fb4e38df1185f171183d7da91a96d5bf84221cdb,72
NR_Ac_15_Aug_C_r4,c95d3450fa0c7252e08d4854a6c7dbe77362237e,71
NR_Ac_15_Aug_C_r4,aea61daae30d61728a2a6084c70a811ca28c96bc,29
NR_Ac_3_Aug_C_r4,aea61daae30d61728a2a6084c70a811ca28c96bc,5
SK_Al_10_Aug_C_r4,aea61daae30d61728a2a6084c70a811ca28c96bc,61
NR_Ac_15_Aug_A_r4,aea61daae30d61728a2a6084c70a811ca28c96bc,38
NR_Ac_10_Jul_A_r4,8882e1a2e288b1543d39591a156b7976abe5695b,107
NR_Ac_1_Aug_A_r4,71a89d6c488e08a6df4ade68ace49e6e0cd616e9,112
NR_Ac_6_Jul_B_r4,258a37548ebf2bd5cd480ac35dc4698474723a1d,25
NR_Ac_10_Jul_C_r4,258a37548ebf2bd5cd480ac35dc4698474723a1d,24
NR_Ac_10_Jul_A_r4,258a37548ebf2bd5cd480ac35dc4698474723a1d,21
NR_Ac_1_Jul_A_r4,258a37548ebf2bd5cd480ac35dc4698474723a1d,25
NR_Ac_6_Jul_B_r4,8acac525e278e8d35e83bfabf4af3e010b50e4f4,133
SK_Al_6_Aug_C_r4,3e248fd0cee6b597584b8cae690db35418161d5b,58
SK_Al_10_Aug_A_r4,3e248fd0cee6b597584b8cae690db35418161d5b,41
SK_Al_6_Jul_A_r4,a117a05891e6bbd58527241edb3e7116d0f7219a,24
SK_Al_1_Jul_A_r4,a117a05891e6bbd58527241edb3e7116d0f7219a,5
