Miseq_run,sample,Hash,nReads
2,NR_Eg_0_Jul_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,111
2,NR_Ba_50_Jul_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,119
2,CI_Al_15_Jul_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,604
2,NR_Ba_50_May_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,291
2,NR_Eg_0_May_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,345
2,NR_Ba_50_Aug_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,83
2,CI_Eg_0_Aug_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,1354
2,NR_Eg_0_May_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,26
2,CI_Eg_0_Jul_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,184
2,NR_Eg_0_Jul_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,96
2,CI_Ba_50_Aug_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,1786
2,NR_Ba_50_Jul_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,72
2,CI_Eg_0_Jul_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,213
2,NR_Eg_0_Aug_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,134
2,CI_Al_15_Jul_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,544
2,NR_Ba_50_Aug_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,50
2,CI_Eg_0_Jul_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,518
2,CI_Ba_50_Aug_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,1079
2,CI_Eg_0_Aug_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,1027
2,NR_Eg_0_Aug_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,134
2,CI_Ba_50_Aug_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,782
2,CI_Al_15_Jul_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,233
2,NR_Eg_0_May_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,87
2,CI_Eg_0_Aug_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,1160
2,NR_Ba_50_May_B_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,217
2,NR_Ba_50_Jul_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,120
2,NR_Eg_0_Jul_A_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,91
2,NR_Ba_50_May_C_r2,1080d98d8b5b5c4209f92dcc5bf949ca87915e53,203
2,SK_Ba_50_Jul_C_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,2033
2,SK_Eg_0_Jul_A_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,1936
2,SK_Eg_0_Jul_B_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,2140
2,NR_Eg_0_Aug_C_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,14
2,PG_Ba_50_Aug_A_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,7
2,SK_Ba_50_Jul_A_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,1840
2,NR_Ba_50_Aug_B_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,139
2,SK_Ba_50_May_A_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,19
2,SK_Eg_0_Jul_C_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,1593
2,SK_Ba_50_Jul_B_r2,dfd790f9b862e6415cbc236cc53b855a976f1714,1899
2,SK_Eg_0_Aug_A_r2,d9c53af320705f5ecc41db1cf0a64b458a1dbe04,3661
2,SK_Eg_0_Aug_C_r2,d9c53af320705f5ecc41db1cf0a64b458a1dbe04,5230
2,SK_Eg_0_Aug_B_r2,d9c53af320705f5ecc41db1cf0a64b458a1dbe04,2383
2,NR_Eg_0_Jul_C_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,2874
2,NR_Ba_50_Jul_B_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,262
2,CI_Al_15_Jul_C_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,80
2,NR_Ba_50_May_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,863
2,NR_Ba_50_Aug_C_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,1484
2,CI_Eg_0_May_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,41
2,NR_Eg_0_Jul_B_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,1405
2,NR_Ba_50_Jul_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,222
2,CI_Eg_0_Jul_C_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,106
2,CI_Al_15_Jul_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,141
2,NR_Eg_0_May_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,609
2,NR_Ba_50_Jul_C_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,382
2,CI_Eg_0_May_B_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,173
2,CI_Ba_50_May_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,7
2,NR_Eg_0_Jul_A_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,883
2,NR_Ba_50_May_C_r2,3cc9f319d518ef7fff0648d1eea86d64003f7830,1321
2,PG_Eg_0_May_A_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,162
2,PG_Eg_0_Aug_B_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,26
2,CI_Ba_50_Aug_C_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,8061
2,CI_Eg_0_May_C_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,5
2,CI_Eg_0_Jul_B_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,20
2,CI_Eg_0_Jul_C_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,9
2,PG_Eg_0_May_B_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,221
2,CI_Ba_50_Aug_A_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,1170
2,CI_Eg_0_Aug_A_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,312
2,CI_Ba_50_Aug_B_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,567
2,PG_Eg_0_May_C_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,421
2,PG_Eg_0_Aug_A_r2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,23
2,PG_Eg_0_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,1092
2,CI_Ba_50_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,101
2,NR_Ba_50_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,271
2,NR_Eg_0_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,33
2,PG_Ba_50_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,561
2,PG_Ba_50_Jul_C_r2,223a220178734017a25d5932cf30f478aae29b05,595
2,CI_Eg_0_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,24
2,CI_Eg_0_Jul_A_r2,223a220178734017a25d5932cf30f478aae29b05,25
2,NR_Eg_0_Jul_B_r2,223a220178734017a25d5932cf30f478aae29b05,18
2,PG_Eg_0_Aug_B_r2,223a220178734017a25d5932cf30f478aae29b05,46
2,NR_Ba_50_Jul_A_r2,223a220178734017a25d5932cf30f478aae29b05,20
2,CI_Eg_0_May_C_r2,223a220178734017a25d5932cf30f478aae29b05,20
2,SK_Ba_50_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,1105
2,CI_Al_15_Jul_B_r2,223a220178734017a25d5932cf30f478aae29b05,6
2,SK_Eg_0_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,626
2,NR_Ba_50_Aug_A_r2,223a220178734017a25d5932cf30f478aae29b05,24
2,PG_Eg_0_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,1022
2,SK_Ba_50_May_C_r2,223a220178734017a25d5932cf30f478aae29b05,656
2,PG_Ba_50_May_C_r2,223a220178734017a25d5932cf30f478aae29b05,615
2,PG_Ba_50_Aug_A_r2,223a220178734017a25d5932cf30f478aae29b05,3
2,PG_Eg_0_May_C_r2,223a220178734017a25d5932cf30f478aae29b05,760
2,NR_Eg_0_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,17
2,PG_Ba_50_Aug_C_r2,223a220178734017a25d5932cf30f478aae29b05,9
2,CI_Eg_0_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,57
2,SK_Eg_0_May_B_r2,223a220178734017a25d5932cf30f478aae29b05,722
2,PG_Eg_0_Aug_A_r2,223a220178734017a25d5932cf30f478aae29b05,42
2,PG_Ba_50_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,523
2,SK_Eg_0_May_C_r2,223a220178734017a25d5932cf30f478aae29b05,1027
2,SK_Ba_50_May_A_r2,223a220178734017a25d5932cf30f478aae29b05,911
2,NR_Ba_50_May_C_r2,223a220178734017a25d5932cf30f478aae29b05,4
2,SK_Ba_50_Jul_C_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,25
2,PG_Eg_0_May_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,57
2,CI_Eg_0_Aug_C_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,1923
2,NR_Eg_0_Jul_B_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,3
2,SK_Eg_0_Jul_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,224
2,SK_Ba_50_May_B_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,885
2,SK_Eg_0_May_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,1862
2,SK_Eg_0_Jul_B_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,122
2,SK_Ba_50_May_C_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,1423
2,PG_Ba_50_Aug_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,344
2,SK_Ba_50_Jul_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,65
2,SK_Ba_50_Aug_C_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,144
2,SK_Eg_0_May_B_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,487
2,PG_Ba_50_Aug_B_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,181
2,PG_Ba_50_May_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,123
2,SK_Eg_0_May_C_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,115
2,SK_Ba_50_May_A_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,2798
2,SK_Ba_50_Jul_B_r2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,116
2,SK_Ba_50_Jul_C_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1918
2,NR_Eg_0_Jul_B_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,6
2,SK_Eg_0_Jul_A_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,2103
2,SK_Ba_50_May_B_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,6
2,SK_Eg_0_Jul_B_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1948
2,SK_Ba_50_May_C_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,115
2,SK_Ba_50_Jul_A_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1489
2,SK_Eg_0_Jul_C_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1461
2,SK_Ba_50_Jul_B_r2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1582
2,NR_Ba_50_Aug_C_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,16
2,PG_Eg_0_Aug_C_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,4029
2,PG_Eg_0_Aug_B_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,2281
2,NR_Eg_0_Aug_B_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,35
2,NR_Ba_50_Aug_A_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,16
2,NR_Eg_0_Aug_C_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,22
2,PG_Ba_50_Aug_A_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,1073
2,PG_Ba_50_Aug_C_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,485
2,PG_Eg_0_Aug_A_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,2180
2,PG_Ba_50_Aug_B_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,449
2,NR_Ba_50_Aug_B_r2,edb34cb72264ba007727a44d6c8525b63f2d00ed,27
2,NR_Ba_50_Aug_C_r2,c3ffec6c49836b4216dbbb5ad249198397168ef3,1540
2,SK_Ba_50_Aug_B_r2,c3ffec6c49836b4216dbbb5ad249198397168ef3,59
2,NR_Ba_50_Aug_A_r2,c3ffec6c49836b4216dbbb5ad249198397168ef3,2248
2,CI_Eg_0_Aug_B_r2,c3ffec6c49836b4216dbbb5ad249198397168ef3,5907
2,PG_Ba_50_Aug_B_r2,c3ffec6c49836b4216dbbb5ad249198397168ef3,102
2,NR_Ba_50_Aug_B_r2,c3ffec6c49836b4216dbbb5ad249198397168ef3,689
2,CI_Ba_50_May_C_r2,4926d9f59e5890646fb23025270ab109e7f17d81,66
2,PG_Ba_50_Jul_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,327
2,PG_Eg_0_May_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,471
2,CI_Ba_50_May_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,5
2,PG_Ba_50_May_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,2210
2,CI_Eg_0_May_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,104
2,NR_Eg_0_Jul_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,9
2,CI_Eg_0_May_C_r2,4926d9f59e5890646fb23025270ab109e7f17d81,77
2,SK_Ba_50_May_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,246
2,SK_Eg_0_May_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,116
2,NR_Ba_50_Aug_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,11
2,PG_Eg_0_May_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,653
2,SK_Ba_50_May_C_r2,4926d9f59e5890646fb23025270ab109e7f17d81,38
2,PG_Ba_50_May_C_r2,4926d9f59e5890646fb23025270ab109e7f17d81,1437
2,PG_Eg_0_May_C_r2,4926d9f59e5890646fb23025270ab109e7f17d81,637
2,SK_Ba_50_Jul_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,23
2,SK_Eg_0_May_B_r2,4926d9f59e5890646fb23025270ab109e7f17d81,1342
2,PG_Eg_0_Aug_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,13
2,PG_Ba_50_May_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,1322
2,SK_Eg_0_May_C_r2,4926d9f59e5890646fb23025270ab109e7f17d81,420
2,SK_Ba_50_May_A_r2,4926d9f59e5890646fb23025270ab109e7f17d81,951
2,SK_Eg_0_Aug_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,1388
2,CI_Al_15_Jul_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,25
2,PG_Eg_0_May_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,266
2,PG_Ba_50_May_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,603
2,PG_Eg_0_Aug_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,25
2,PG_Eg_0_Aug_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,248
2,SK_Ba_50_Aug_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,1052
2,CI_Eg_0_May_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,40
2,CI_Eg_0_Jul_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,5
2,SK_Ba_50_May_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,13
2,SK_Ba_50_Aug_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,847
2,CI_Al_15_Jul_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,51
2,SK_Eg_0_Jul_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,42
2,CI_Eg_0_Jul_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,61
2,PG_Eg_0_May_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,401
2,PG_Ba_50_May_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,1717
2,CI_Al_15_Jul_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,60
2,PG_Ba_50_Aug_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,103
2,PG_Eg_0_May_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,302
2,SK_Ba_50_Aug_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,194
2,SK_Eg_0_Aug_C_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,469
2,SK_Eg_0_Aug_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,1726
2,PG_Eg_0_Aug_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,30
2,PG_Ba_50_Aug_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,40
2,PG_Ba_50_May_A_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,562
2,SK_Ba_50_Jul_B_r2,3d1145ee1cd9deecea59a0bb48df511999e1eb98,8
2,NR_Eg_0_Jul_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,217
2,CI_Ba_50_May_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,19
2,NR_Ba_50_Jul_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,383
2,PG_Eg_0_May_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,26
2,CI_Ba_50_May_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,16
2,NR_Ba_50_May_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,567
2,NR_Eg_0_May_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,612
2,NR_Eg_0_May_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,691
2,PG_Eg_0_Aug_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,143
2,CI_Eg_0_Jul_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,8
2,NR_Eg_0_Jul_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,123
2,SK_Ba_50_Aug_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,188
2,CI_Ba_50_Aug_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,1102
2,NR_Ba_50_Jul_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,342
2,CI_Eg_0_Jul_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,15
2,CI_Al_15_Jul_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,35
2,NR_Ba_50_Aug_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,42
2,PG_Eg_0_May_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,33
2,CI_Ba_50_Aug_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,3111
2,CI_Ba_50_Aug_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,616
2,CI_Al_15_Jul_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,9
2,PG_Ba_50_Aug_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,8
2,NR_Eg_0_May_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,623
2,NR_Ba_50_May_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,176
2,NR_Ba_50_Jul_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,285
2,SK_Eg_0_Aug_B_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,32
2,PG_Eg_0_Aug_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,136
2,NR_Eg_0_Jul_A_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,246
2,NR_Ba_50_May_C_r2,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,603
2,NR_Eg_0_Jul_C_r2,44041f7c4fda6216593bab996188e54faf98759b,32
2,CI_Ba_50_May_C_r2,44041f7c4fda6216593bab996188e54faf98759b,1672
2,NR_Ba_50_Jul_B_r2,44041f7c4fda6216593bab996188e54faf98759b,244
2,PG_Eg_0_May_A_r2,44041f7c4fda6216593bab996188e54faf98759b,37
2,CI_Ba_50_May_B_r2,44041f7c4fda6216593bab996188e54faf98759b,1491
2,CI_Eg_0_May_A_r2,44041f7c4fda6216593bab996188e54faf98759b,1555
2,NR_Eg_0_May_C_r2,44041f7c4fda6216593bab996188e54faf98759b,627
2,CI_Eg_0_Jul_A_r2,44041f7c4fda6216593bab996188e54faf98759b,136
2,CI_Eg_0_May_C_r2,44041f7c4fda6216593bab996188e54faf98759b,1435
2,CI_Eg_0_Jul_B_r2,44041f7c4fda6216593bab996188e54faf98759b,319
2,PG_Eg_0_May_B_r2,44041f7c4fda6216593bab996188e54faf98759b,202
2,CI_Eg_0_May_B_r2,44041f7c4fda6216593bab996188e54faf98759b,765
2,CI_Ba_50_May_A_r2,44041f7c4fda6216593bab996188e54faf98759b,1111
2,NR_Eg_0_Jul_A_r2,44041f7c4fda6216593bab996188e54faf98759b,30
2,PG_Eg_0_May_A_r2,b264612d43af5a13d95043e41b1ea19da2844fb9,574
2,PG_Ba_50_May_B_r2,b264612d43af5a13d95043e41b1ea19da2844fb9,3272
2,PG_Eg_0_May_B_r2,b264612d43af5a13d95043e41b1ea19da2844fb9,2656
2,PG_Ba_50_May_C_r2,b264612d43af5a13d95043e41b1ea19da2844fb9,1834
2,PG_Eg_0_May_C_r2,b264612d43af5a13d95043e41b1ea19da2844fb9,1478
2,PG_Ba_50_May_A_r2,b264612d43af5a13d95043e41b1ea19da2844fb9,273
2,CI_Ba_50_May_C_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,83
2,PG_Eg_0_May_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,477
2,PG_Ba_50_May_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,31
2,CI_Eg_0_May_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,326
2,NR_Eg_0_Jul_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,36
2,SK_Eg_0_Jul_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,141
2,SK_Ba_50_May_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,1341
2,PG_Ba_50_Jul_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,582
2,SK_Eg_0_May_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,1004
2,SK_Eg_0_Jul_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,308
2,PG_Eg_0_May_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,177
2,SK_Ba_50_May_C_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,1226
2,PG_Ba_50_May_C_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,316
2,PG_Eg_0_May_C_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,824
2,NR_Ba_50_Jul_C_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,447
2,CI_Eg_0_May_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,297
2,SK_Eg_0_May_B_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,936
2,CI_Ba_50_May_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,237
2,PG_Eg_0_Aug_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,93
2,PG_Ba_50_May_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,202
2,SK_Ba_50_May_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,531
2,NR_Eg_0_Jul_A_r2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,26
2,CI_Eg_0_May_A_r2,650276b005426a0671f3780b015ece8d17316c84,2858
2,PG_Eg_0_Aug_C_r2,650276b005426a0671f3780b015ece8d17316c84,21
2,PG_Eg_0_Aug_B_r2,650276b005426a0671f3780b015ece8d17316c84,131
2,CI_Eg_0_May_C_r2,650276b005426a0671f3780b015ece8d17316c84,3341
2,CI_Al_15_Jul_A_r2,650276b005426a0671f3780b015ece8d17316c84,4
2,PG_Eg_0_May_C_r2,650276b005426a0671f3780b015ece8d17316c84,29
2,CI_Eg_0_May_B_r2,650276b005426a0671f3780b015ece8d17316c84,3378
2,SK_Eg_0_Aug_A_r2,9ba84255da188b331a6f528376f6ea80a426b346,1857
2,SK_Ba_50_Aug_B_r2,9ba84255da188b331a6f528376f6ea80a426b346,1616
2,SK_Ba_50_Aug_A_r2,9ba84255da188b331a6f528376f6ea80a426b346,2104
2,SK_Ba_50_Aug_C_r2,9ba84255da188b331a6f528376f6ea80a426b346,2088
2,SK_Eg_0_Aug_C_r2,9ba84255da188b331a6f528376f6ea80a426b346,2105
2,SK_Eg_0_Aug_B_r2,9ba84255da188b331a6f528376f6ea80a426b346,1054
2,SK_Eg_0_Aug_A_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,37
2,SK_Ba_50_Jul_C_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1745
2,PG_Eg_0_May_A_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,3
2,SK_Eg_0_Jul_A_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1476
2,SK_Ba_50_May_B_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,598
2,SK_Eg_0_May_A_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,84
2,SK_Eg_0_Jul_B_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1695
2,SK_Ba_50_May_C_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,40
2,PG_Ba_50_May_C_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,67
2,SK_Ba_50_Jul_A_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1610
2,SK_Eg_0_May_B_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,85
2,PG_Ba_50_Aug_B_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,21
2,SK_Eg_0_May_C_r2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,52
